Amount,BioGuideID,Description,ExcessReturn,House,Party,PriceChange,Range,ReportDate,Representative,SPYChange,Ticker,TickerType,Transaction,TransactionDate,last_modified
15001.0,M001190,,36.7325495686179,Senate,R,50.4321737266947,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,MTZ,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,25.6050352154557,Senate,R,39.3046593735325,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,GS,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,1.35229380296319,Senate,R,15.0519179610401,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,DELL,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,1.35229380296319,Senate,R,15.0519179610401,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,DELL,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,28.039138301957,Senate,R,41.7387624600338,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,LRN,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,36.7325495686179,Senate,R,50.4321737266947,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,MTZ,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,-4.89446092099545,Senate,R,8.80516323708143,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,AIT,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,-9.65400845188012,Senate,R,4.04561570619676,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,WAB,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,-17.1844437112562,Senate,R,-3.48481955317929,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,IRM,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,25.6050352154557,Senate,R,39.3046593735325,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,GS,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,-5.44830692972416,Senate,R,8.25131722835271,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,COHR,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,-5.44830692972416,Senate,R,8.25131722835271,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,COHR,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,-17.1844437112562,Senate,R,-3.48481955317929,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,IRM,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,97.5509045321811,Senate,R,111.250528690258,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,CRDO,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,-4.89446092099545,Senate,R,8.80516323708143,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,AIT,Stock,Purchase,2025-01-02,2025-02-01
15001.0,M001190,,-9.65400845188012,Senate,R,4.04561570619676,"$15,001 - $50,000",2025-01-31,Markwayne Mullin,13.6996241580769,WAB,Stock,Purchase,2025-01-02,2025-02-01
15001.0,H000601,,,Senate,R,,"$15,001 - $50,000",2025-01-22,Bill Hagerty,,AHL.C,Stock,Sale (Full),2025-01-02,2025-01-22
1001.0,C001047,,61.8507350338074,Senate,R,73.5510348071495,"$1,001 - $15,000",2025-01-06,Shelley Moore Capito,11.7002997733421,GE,Stock,Purchase,2024-12-27,2025-01-06
50001.0,M001190,,13.6690192620315,Senate,R,24.2115203021718,"$50,001 - $100,000",2025-01-03,Markwayne Mullin,10.5425010401404,IEMG,Stock,Purchase,2024-12-26,2025-01-04
50001.0,M001190,,,Senate,R,,"$50,001 - $100,000",2025-01-03,Markwayne Mullin,,GICIX,Stock,Purchase,2024-12-26,2025-01-04
1001.0,M001190,,-8.94740901560052,Senate,R,1.59509202453987,"$1,001 - $15,000",2025-01-03,Markwayne Mullin,10.5425010401404,VNQ,Stock,Purchase,2024-12-26,2025-01-04
250001.0,M001190,,,Senate,R,,"$250,001 - $500,000",2025-01-03,Markwayne Mullin,,PCLPX,Stock,Purchase,2024-12-26,2025-01-04
250001.0,M001190,,-4.70394304640998,Senate,R,5.83855799373042,"$250,001 - $500,000",2025-01-03,Markwayne Mullin,10.5425010401404,PDBC,Stock,Sale (Full),2024-12-26,2025-01-04
100001.0,M001190,,,Senate,R,,"$100,001 - $250,000",2025-01-03,Markwayne Mullin,,CFSSX,Stock,Purchase,2024-12-26,2025-01-04
1001.0,B001236,,12.6503527887167,Senate,R,24.328197778574,"$1,001 - $15,000",2025-01-14,John Boozman,11.6778449898573,AMAT,Stock,Sale (Partial),2024-12-23,2025-01-15
1001.0,C001047,,-43.3374796661191,Senate,R,-31.2191030332114,"$1,001 - $15,000",2025-01-06,Shelley Moore Capito,12.1183766329077,UNH,Stock,Sale (Partial),2024-12-20,2025-01-06
15001.0,W000802,,-11.6779541357955,Senate,D,1.70943592617799,"$15,001 - $50,000",2025-01-08,Sheldon Whitehouse,13.3873900619735,AAPL,Stock,Sale (Partial),2024-12-19,2025-01-09
15001.0,W000802,,71.9025972993522,Senate,D,85.2899873613257,"$15,001 - $50,000",2025-01-08,Sheldon Whitehouse,13.3873900619735,LRCX,Stock,Sale (Full),2024-12-19,2025-01-09
1001.0,M001190,,29.8069184330396,Senate,R,43.1522461772248,"$1,001 - $15,000",2024-12-31,Markwayne Mullin,13.3453277441852,LRN,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,29.8069184330396,Senate,R,43.1522461772248,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,LRN,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,45.1934161918316,Senate,R,58.5387439360168,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,CYBR,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,-76.1412330544859,Senate,R,-62.7959053103007,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,FRPT,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,0.267214835952805,Senate,R,13.612542580138,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,OLLI,Stock,Sale (Full),2024-12-18,2025-01-01
1001.0,M001190,,-9.98840950519149,Senate,R,3.35691823899371,"$1,001 - $15,000",2024-12-31,Markwayne Mullin,13.3453277441852,ELF,Stock,Sale (Full),2024-12-18,2025-01-01
1001.0,M001190,,32.2175981985681,Senate,R,45.5629259427533,"$1,001 - $15,000",2024-12-31,Markwayne Mullin,13.3453277441852,GS,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,32.2175981985681,Senate,R,45.5629259427533,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,GS,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,-32.6662834361742,Senate,R,-19.3209556919891,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,SFM,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,-3.5637569635693,Senate,R,9.78157078061589,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,ETN,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,-76.1412330544859,Senate,R,-62.7959053103007,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,FRPT,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,4.28613989303692,Senate,R,17.6314676372221,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,AXON,Stock,Sale (Full),2024-12-18,2025-01-01
1001.0,M001190,,-32.8304040713668,Senate,R,-19.4850763271816,"$1,001 - $15,000",2024-12-31,Markwayne Mullin,13.3453277441852,BMI,Stock,Sale (Full),2024-12-18,2025-01-01
1001.0,M001190,,-9.98840950519149,Senate,R,3.35691823899371,"$1,001 - $15,000",2024-12-31,Markwayne Mullin,13.3453277441852,ELF,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,-32.6662834361742,Senate,R,-19.3209556919891,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,SFM,Stock,Sale (Full),2024-12-18,2025-01-01
1001.0,M001190,,45.1934161918316,Senate,R,58.5387439360168,"$1,001 - $15,000",2024-12-31,Markwayne Mullin,13.3453277441852,CYBR,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,-32.8304040713668,Senate,R,-19.4850763271816,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,BMI,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,4.28613989303692,Senate,R,17.6314676372221,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,AXON,Stock,Sale (Full),2024-12-18,2025-01-01
15001.0,M001190,,0.267214835952805,Senate,R,13.612542580138,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,13.3453277441852,OLLI,Stock,Sale (Full),2024-12-18,2025-01-01
1001.0,M001190,,-3.5637569635693,Senate,R,9.78157078061589,"$1,001 - $15,000",2024-12-31,Markwayne Mullin,13.3453277441852,ETN,Stock,Sale (Full),2024-12-18,2025-01-01
1001.0,M000934,,-0.296999844918995,Senate,R,9.25856766256591,"$1,001 - $15,000",2025-01-18,Jerry Moran,9.55556750748491,BRK.B,Stock,Purchase,2024-12-16,2025-01-18
1001.0,C001047,,4.35417362938703,Senate,R,13.9097411368719,"$1,001 - $15,000",2025-01-06,Shelley Moore Capito,9.55556750748491,MSFT,Stock,Sale (Partial),2024-12-16,2025-01-06
1001.0,C001047,,-14.0404540137833,Senate,R,-4.05503258508327,"$1,001 - $15,000",2025-01-06,Shelley Moore Capito,9.98542142869999,LOW,Stock,Sale (Partial),2024-12-13,2025-01-06
1001.0,C000174,,,Senate,D,,"$1,001 - $15,000",2025-01-02,Thomas R. Carper,,AY,Stock,Sale (Full),2024-12-13,2025-01-02
1001.0,H000601,,8.47285605063959,Senate,R,-6.50887573964496,"$1,001 - $15,000",2024-12-30,Bill Hagerty,-14.9817317902846,EQC,Stock,Sale (Full),2024-12-13,2024-12-30
1001.0,C001047,,76.0570361955771,Senate,R,86.0345400199269,"$1,001 - $15,000",2025-01-06,Shelley Moore Capito,9.97750382434987,AVGO,Stock,Purchase,2024-12-12,2025-01-06
50001.0,M001190,,-18.4163586164774,Senate,R,-9.00594198711103,"$50,001 - $100,000",2025-08-12,Markwayne Mullin,9.41041662936638,LLY,Stock,Purchase,2024-12-11,2025-08-13
15001.0,M001190,,-20.216055463327,Senate,R,-10.8056388339606,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,9.41041662936638,PEP,Stock,Sale (Full),2024-12-11,2025-01-01
15001.0,M001190,,12.2514778368289,Senate,R,21.6618944661953,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,9.41041662936638,AMAT,Stock,Purchase,2024-12-11,2025-01-01
15001.0,M001190,,6.59624186020782,Senate,R,16.0066584895742,"$15,001 - $50,000",2024-12-31,Markwayne Mullin,9.41041662936638,ABT,Stock,Sale (Partial),2024-12-11,2025-01-01
1001.0,M000355,,1.81119296449857,Senate,R,11.9155154091392,"$1,001 - $15,000",2025-01-04,A. Mitchell Jr. McConnell,10.1043224446406,WFC,Stock,Purchase,2024-12-02,2025-01-05
1001.0,M001190,,10.5524206476811,Senate,R,21.548697098503,"$1,001 - $15,000",2024-12-19,Markwayne Mullin,10.9962764508219,IEMG,Stock,Purchase,2024-11-27,2024-12-20
100001.0,M001190,,19.0572119212711,Senate,R,30.053488372093,"$100,001 - $250,000",2024-12-19,Markwayne Mullin,10.9962764508219,EZU,Stock,Purchase,2024-11-27,2024-12-20
100001.0,M001190,,8.60278665196123,Senate,R,19.5990631027831,"$100,001 - $250,000",2024-12-19,Markwayne Mullin,10.9962764508219,IEFA,Stock,Purchase,2024-11-27,2024-12-20
1001.0,B001236,,-19.5302390836503,Senate,R,-6.9699148987175,"$1,001 - $15,000",2024-12-17,John Boozman,12.5603241849328,SWKS,Stock,Sale (Full),2024-11-20,2024-12-17
1001.0,B001236,,5.96996554289865,Senate,R,18.5302897278314,"$1,001 - $15,000",2024-12-17,John Boozman,12.5603241849328,VWO,Stock,Sale (Partial),2024-11-20,2024-12-17
1001.0,B001236,,8.97515741394026,Senate,R,21.535481598873,"$1,001 - $15,000",2024-12-17,John Boozman,12.5603241849328,BBEU,Stock,Sale (Partial),2024-11-20,2024-12-17
1001.0,B001236,,9.9901468783243,Senate,R,22.5504710632571,"$1,001 - $15,000",2024-12-17,John Boozman,12.5603241849328,AAXJ,Stock,Purchase,2024-11-20,2024-12-17
1001.0,W000802,,-13.8846328462751,Senate,D,-1.28282706038969,"$1,001 - $15,000",2024-12-05,Sheldon Whitehouse,12.6018057858854,MET,Stock,Sale (Full),2024-11-19,2024-12-06
1001.0,W000802,,-44.5048723325088,Senate,D,-31.4928330522766,"$1,001 - $15,000",2024-12-05,Sheldon Whitehouse,13.0120392802323,KVUE,Stock,Sale (Full),2024-11-18,2024-12-06
1001.0,B001236,,-0.251812682168149,Senate,R,11.0517590716522,"$1,001 - $15,000",2024-12-17,John Boozman,11.3035717538204,SPY,Stock,Purchase,2024-11-13,2024-12-17
15001.0,M001190,,,Senate,R,,"$15,001 - $50,000",2024-12-03,Markwayne Mullin,,PCLPX,Stock,Sale (Partial),2024-11-12,2024-12-04
50001.0,S001203,,-22.5984597027877,Senate,D,-11.2380952380952,"$50,001 - $100,000",2024-11-21,Tina Smith,11.3603644646925,TCMD,Stock,Purchase,2024-11-12,2024-11-21
1001.0,P000595,,-44.2086506144731,Senate,D,-27.2916666666667,"$1,001 - $15,000",2024-11-14,Gary Peters,16.9169839478065,LEG,Stock,Sale (Full),2024-10-31,2024-11-14
1001.0,P000595,,-44.7777124842977,Senate,D,-27.8607285364912,"$1,001 - $15,000",2024-11-14,Gary Peters,16.9169839478065,LW,Stock,Sale (Full),2024-10-31,2024-11-14
15001.0,W000802,,-29.0811578359757,Senate,D,-14.4645324327197,"$15,001 - $50,000",2024-11-07,Sheldon Whitehouse,14.6166254032561,LLY,Stock,Purchase,2024-10-30,2024-11-08
250001.0,M001190,,-13.786210405671,Senate,R,0.311439051104843,"$250,001 - $500,000",2024-12-03,Markwayne Mullin,14.0976494567758,HIYS,Stock,Purchase,2024-10-29,2024-12-04
1001.0,T000278,,-2.68247884518852,Senate,R,11.5890771508472,"$1,001 - $15,000",2024-11-15,Tommy Tuberville,14.2715559960357,CTVA,Stock,Sale (Full),2024-10-29,2024-11-15
15001.0,T000278,,-3.57062705406441,Senate,R,10.7009289419713,"$15,001 - $50,000",2024-11-15,Tommy Tuberville,14.2715559960357,TRV,Stock,Sale (Full),2024-10-29,2024-11-15
15001.0,T000278,,-12.8320958542744,Senate,R,1.43946014176134,"$15,001 - $50,000",2024-11-15,Tommy Tuberville,14.2715559960357,HON,Stock,Sale (Full),2024-10-29,2024-11-15
15001.0,T000278,,-36.9450750057616,Senate,R,-22.6735190097259,"$15,001 - $50,000",2024-11-15,Tommy Tuberville,14.2715559960357,OC,Stock,Sale (Full),2024-10-29,2024-11-15
15001.0,T000278,,4.81745893624814,Senate,R,19.0890149322838,"$15,001 - $50,000",2024-11-15,Tommy Tuberville,14.2715559960357,MSFT,Stock,Sale (Full),2024-10-29,2024-11-15
15001.0,T000278,,-5.54557491160037,Senate,R,8.72598108443532,"$15,001 - $50,000",2024-11-15,Tommy Tuberville,14.2715559960357,AAPL,Stock,Sale (Full),2024-10-29,2024-11-15
15001.0,T000278,,-11.4207085384086,Senate,R,2.85084745762713,"$15,001 - $50,000",2024-11-15,Tommy Tuberville,14.2715559960357,MCD,Stock,Sale (Full),2024-10-29,2024-11-15
15001.0,T000278,,-23.4678982754201,Senate,R,-9.19634227938443,"$15,001 - $50,000",2024-11-15,Tommy Tuberville,14.2715559960357,KMB,Stock,Sale (Full),2024-10-29,2024-11-15
15001.0,T000278,,-39.698532241941,Senate,R,-25.4269762459053,"$15,001 - $50,000",2024-11-15,Tommy Tuberville,14.2715559960357,ADBE,Stock,Sale (Full),2024-10-29,2024-11-15
15001.0,T000278,,-1.3350827622297,Senate,R,12.936473233806,"$15,001 - $50,000",2024-11-15,Tommy Tuberville,14.2715559960357,JNJ,Stock,Sale (Full),2024-10-29,2024-11-15
1001.0,W000802,,-26.6906955380831,Senate,D,-12.4191395420474,"$1,001 - $15,000",2024-11-07,Sheldon Whitehouse,14.2715559960357,SBUX,Stock,Sale (Partial),2024-10-29,2024-11-08
1001.0,W000802,,-9.57762906644458,Senate,D,4.69392692959111,"$1,001 - $15,000",2024-11-07,Sheldon Whitehouse,14.2715559960357,VZ,Stock,Sale (Partial),2024-10-29,2024-11-08
1001.0,W000802,,-2.20933746083776,Senate,D,12.0622185351979,"$1,001 - $15,000",2024-11-07,Sheldon Whitehouse,14.2715559960357,MA,Stock,Sale (Partial),2024-10-29,2024-11-08
1001.0,W000802,,-9.57762906644458,Senate,D,4.69392692959111,"$1,001 - $15,000",2024-11-07,Sheldon Whitehouse,14.2715559960357,VZ,Stock,Sale (Partial),2024-10-29,2024-11-08
1001.0,W000802,,4.67154189224061,Senate,D,18.9430978882763,"$1,001 - $15,000",2024-11-07,Sheldon Whitehouse,14.2715559960357,DIS,Stock,Sale (Full),2024-10-29,2024-11-08
1001.0,W000802,,-26.6906955380831,Senate,D,-12.4191395420474,"$1,001 - $15,000",2024-11-07,Sheldon Whitehouse,14.2715559960357,SBUX,Stock,Sale (Partial),2024-10-29,2024-11-08
1001.0,W000802,,-12.8320958542744,Senate,D,1.43946014176134,"$1,001 - $15,000",2024-11-07,Sheldon Whitehouse,14.2715559960357,HON,Stock,Sale (Partial),2024-10-29,2024-11-08
1001.0,W000802,,-2.20933746083776,Senate,D,12.0622185351979,"$1,001 - $15,000",2024-11-07,Sheldon Whitehouse,14.2715559960357,MA,Stock,Sale (Partial),2024-10-29,2024-11-08
100001.0,W000802,,53.2353737723672,Senate,D,67.6888499485734,"$100,001 - $250,000",2024-11-07,Sheldon Whitehouse,14.4534761762062,TSLA,Stock,Sale (Full),2024-10-28,2024-11-08
15001.0,W000802,,53.2353737723672,Senate,D,67.6888499485734,"$15,001 - $50,000",2024-11-07,Sheldon Whitehouse,14.4534761762062,TSLA,Stock,Sale (Full),2024-10-28,2024-11-08
1001.0,P000595,,10.3765950993349,Senate,D,24.535010940919,"$1,001 - $15,000",2024-11-14,Gary Peters,14.1584158415842,IVZ,Stock,Sale (Full),2024-10-17,2024-11-14
15001.0,W000802,,87.3985830443463,Senate,D,102.112029384757,"$15,001 - $50,000",2024-11-07,Sheldon Whitehouse,14.7134463404104,TSLA,Stock,Sale (Partial),2024-10-11,2024-11-08
1001.0,B001236,,-4.54456965292283,Senate,R,10.6576171695864,"$1,001 - $15,000",2024-10-18,John Boozman,15.2021868225092,IWM,Stock,Sale (Partial),2024-10-09,2024-10-19
1001.0,C001047,,-45.3339392636528,Senate,R,-29.3445684750033,"$1,001 - $15,000",2024-11-12,Shelley Moore Capito,15.9893707886495,CSL,Stock,Purchase,2024-10-08,2024-11-12
1001.0,W000802,,80.8443104917959,Senate,D,96.8336812804454,"$1,001 - $15,000",2024-11-07,Sheldon Whitehouse,15.9893707886495,CELH,Stock,Sale (Full),2024-10-08,2024-11-08
1001.0,W000802,,-20.6944878745125,Senate,D,-4.70511708586298,"$1,001 - $15,000",2024-11-07,Sheldon Whitehouse,15.9893707886495,KO,Stock,Purchase,2024-10-08,2024-11-08
1001.0,B001236,,-0.235362690363999,Senate,R,16.8518745727657,"$1,001 - $15,000",2024-10-18,John Boozman,17.0872372631297,IVV,Stock,Sale (Partial),2024-10-06,2024-10-19
1001.0,B001236,,-42.4513555560825,Senate,R,-26.6488162344983,"$1,001 - $15,000",2024-10-18,John Boozman,15.8025393215842,FI,Stock,Sale (Partial),2024-09-26,2024-10-19
1001.0,C001047,,6.63464851865734,Senate,R,22.8976572133169,"$1,001 - $15,000",2024-10-05,Shelley Moore Capito,16.2630086946595,NSC,Stock,Sale (Full),2024-09-25,2024-10-06
1001.0,C001047,,-43.4523075822687,Senate,R,-26.8053655344715,"$1,001 - $15,000",2024-10-05,Shelley Moore Capito,16.6469420477972,ACN,Stock,Sale (Partial),2024-09-20,2024-10-06
1001.0,C001047,,-5.31477728004961,Senate,R,11.3321647677476,"$1,001 - $15,000",2024-10-05,Shelley Moore Capito,16.6469420477972,AAPL,Stock,Sale (Partial),2024-09-20,2024-10-06
1001.0,C001047,,-24.3952902681378,Senate,R,-7.74834822034063,"$1,001 - $15,000",2024-10-05,Shelley Moore Capito,16.6469420477972,GWW,Stock,Sale (Partial),2024-09-20,2024-10-06
1001.0,C001047,,-36.6018657648569,Senate,R,-19.9549237170596,"$1,001 - $15,000",2024-10-05,Shelley Moore Capito,16.6469420477972,NKE,Stock,Sale (Partial),2024-09-20,2024-10-06
1001.0,C001047,,1.53372742172745,Senate,R,18.1806694695247,"$1,001 - $15,000",2024-10-05,Shelley Moore Capito,16.6469420477972,MSFT,Stock,Sale (Partial),2024-09-20,2024-10-06
1001.0,W000802,,-35.8664743726751,Senate,D,-17.8019831730769,"$1,001 - $15,000",2024-10-10,Sheldon Whitehouse,18.0644911995981,AMGN,Stock,Sale (Partial),2024-09-17,2024-10-11
100001.0,H000273,,-47.8081124414106,Senate,D,-28.8819875776398,"$100,001 - $250,000",2024-10-15,John Hickenlooper,18.9261248637708,CMG,Stock,Sale (Partial),2024-09-12,2024-10-15
1001.0,B001236,,-11.6671853172868,Senate,R,10.0081427196684,"$1,001 - $15,000",2024-10-18,John Boozman,21.6753280369552,MDY,Stock,Sale (Partial),2024-09-09,2024-10-19
1001.0,B001236,,-4.56670497665268,Senate,R,17.1086230603025,"$1,001 - $15,000",2024-10-18,John Boozman,21.6753280369552,VEA,Stock,Sale (Partial),2024-09-09,2024-10-19
1001.0,B001236,,-6.48302034464748,Senate,R,15.1923076923077,"$1,001 - $15,000",2024-10-18,John Boozman,21.6753280369552,EFA,Stock,Sale (Partial),2024-09-09,2024-10-19
100001.0,H000273,Sirius XM Holdings Inc. - Common Stock (Received),0.0,Senate,D,0.0,"$100,001 - $250,000",2024-10-15,John Hickenlooper,0.0,LSXMK,Stock,Exchange,2024-09-09,2024-10-15
1001.0,B001236,,-5.9581988999265,Senate,R,17.0866625691457,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,EMLP,Stock,Sale (Partial),2024-09-06,2024-10-19
15001.0,B001236,,-5.92046728490416,Senate,R,17.124394184168,"$15,001 - $50,000",2024-10-18,John Boozman,23.0448614690722,TPYP,Stock,Sale (Partial),2024-09-06,2024-10-19
1001.0,B001236,,,Senate,R,,"$1,001 - $15,000",2024-10-18,John Boozman,,WWSYX,Stock,Sale (Partial),2024-09-06,2024-10-19
1001.0,B001236,,-16.5143408227526,Senate,R,6.53052064631956,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,VNQI,Stock,Sale (Partial),2024-09-06,2024-10-19
1001.0,B001236,,-23.1083305052495,Senate,R,-0.0634690361773573,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,AGZ,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,-23.1869306651277,Senate,R,-0.142069196055492,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,IEI,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,-0.352221095109691,Senate,R,22.6926403739625,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,IVV,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,-23.8171479876834,Senate,R,-0.772286518611187,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,MBB,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,48.7451598125547,Senate,R,71.7900212816269,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,PPLT,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,-23.0870504758224,Senate,R,-0.042189006750237,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,SHY,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,-29.2977016035809,Senate,R,-6.25284013450877,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,TLH,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,-23.6403527493784,Senate,R,-0.595491280306255,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,GIGB,Stock,Purchase,2024-09-06,2024-10-18
15001.0,B001236,,-23.1489000579306,Senate,R,-0.104038588858412,"$15,001 - $50,000",2024-10-18,John Boozman,23.0448614690722,TBLL,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,-32.9876095606752,Senate,R,-9.94274809160305,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,TLT,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,-22.2221547640125,Senate,R,0.822706705059658,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,CMBS,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,13.6953053962437,Senate,R,36.7401668653158,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,PALL,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,-25.2192402180011,Senate,R,-2.17437874892888,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,JMBS,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,-21.6144078647055,Senate,R,1.43045360436664,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,SCHP,Stock,Purchase,2024-09-06,2024-10-18
15001.0,B001236,,-6.70601479942534,Senate,R,16.3388466696468,"$15,001 - $50,000",2024-10-18,John Boozman,23.0448614690722,FTGC,Stock,Purchase,2024-09-06,2024-10-18
1001.0,B001236,,-24.9104572397106,Senate,R,-1.86559577063846,"$1,001 - $15,000",2024-10-18,John Boozman,23.0448614690722,IEF,Stock,Purchase,2024-09-06,2024-10-18
100001.0,H000273,,-2.27855713677511,Senate,D,-1.15299334811531,"$100,001 - $250,000",2024-10-15,John Hickenlooper,1.1255637886598,LSXMK,Stock,Sale (Partial),2024-09-06,2024-10-15
1001.0,M000355,,23.9402563208313,Senate,R,44.3378447832791,"$1,001 - $15,000",2024-09-16,A. Mitchell Jr. McConnell,20.3975884624478,WFC,Stock,Purchase,2024-09-01,2024-09-16
50001.0,H000273,,-21.8798438891943,Senate,D,-3.91791044776119,"$50,001 - $100,000",2024-09-19,John Hickenlooper,17.9619334414331,BATRK,Stock,Sale (Full),2024-08-30,2024-09-19
