bioguide_id,cid,first_name,last_name,slug_url,top_contributors,top_industries,contributors_period_start,contributors_period_end,contributors_period,industries_period_start,industries_period_end,industries_period
S001184,N00031782,Tim,Scott,https://www.opensecrets.org/members-of-congress/tim-scott/summary?cid=N00031782,"Goldman Sachs ($175,028); Johnson Development Assoc ($88,181); Penn Mutual Life Insurance ($84,150); Capital Group ($82,705); Blackstone Group ($80,800)","Retired ($18,795,448); Securities & Investment ($3,113,491); Republican/Conservative ($2,699,435); Real Estate ($2,673,212); Lawyers/Law Firms ($1,138,085)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
S001224,N00049337,Keith,Self,https://www.opensecrets.org/members-of-congress/keith-self/summary?cid=N00049337,"American Israel Public Affairs Cmte ($18,100); Southwest Airlines ($17,200); House Freedom Fund ($13,450); American Crystal Sugar ($10,000); Airborne Aspect ($9,900)","Retired ($111,294); Republican/Conservative ($45,592); Leadership PACs ($44,300); Real Estate ($43,500); Electronics Mfg & Equip ($26,800)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S000250,N00005681,Pete,Sessions,https://www.opensecrets.org/members-of-congress/pete-sessions/summary?cid=N00005681,"Bankers Life ($12,400); Elements Massage ($12,400); Texas Farm Bureau ($10,805); Allied Pilots Assn ($10,000); America's Credit Unions ($10,000)","Securities & Investment ($92,550); Commercial Banks ($90,413); Real Estate ($74,000); Insurance ($70,650); Health Professionals ($67,300)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001185,N00030622,Terri,Sewell,https://www.opensecrets.org/members-of-congress/sewell-terri/summary?cid=N00030622&cycle=2024,"National Assn of Realtors ($128,350); American Israel Public Affairs Cmte ($48,050); Grail Inc ($36,000); Charter Brokerage LLC ($25,750); Community Oncology Alliance ($20,000)","Insurance ($278,654); Securities & Investment ($209,036); Pharmaceuticals/Health Products ($202,593); Real Estate ($189,124); Health Professionals ($185,682)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001181,N00024790,Jeanne,Shaheen,https://www.opensecrets.org/members-of-congress/shaheen-jeanne/summary?cid=N00024790&cycle=2024,"Emily's List ($148,426); Dartmouth College ($63,011); Capital Group ($52,805); University of New Hampshire ($50,890); State of New Hampshire ($44,784)","Retired ($3,122,955); Securities & Investment ($1,078,739); Lawyers/Law Firms ($929,415); Education ($801,180); Women's Issues ($693,858)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
S001232,N00053174,Tim,Sheehy,https://www.opensecrets.org/members-of-congress/tim-sheehy/summary?cid=N00053174,"Blackstone Group ($200,510); Senate Conservatives Fund ($196,986); Welsh, Carson et al ($72,594); Yellowstone Bank ($66,500); AAON Inc ($59,900)","Retired ($6,855,566); Securities & Investment ($2,043,057); Republican/Conservative ($1,935,149); Real Estate ($1,272,566); Oil & Gas ($887,744)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
S000344,N00006897,Brad,Sherman,https://www.opensecrets.org/members-of-congress/brad-sherman/summary?cid=N00006897,"Capital Group Companies ($16,600); Veterans United Home Loans ($13,200); 7-Eleven ($12,250); Kite Pharma ($11,500); Pine Resort ($11,500)","Securities & Investment ($282,770); Real Estate ($190,092); Retired ($125,671); Insurance ($81,175); Lawyers/Law Firms ($77,160)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001207,N00041154,Mikie,Sherrill,https://www.opensecrets.org/members-of-congress/mikie-sherrill/summary?cid=N00041154,"Verizon Communications ($28,854); Gibbons PC ($21,875); New York Life Insurance ($19,900); Reworld Holding ($19,850); Mazie, Slater et al ($19,800)","Securities & Investment ($486,602); Retired ($485,180); Lawyers/Law Firms ($371,486); Real Estate ($186,717); Insurance ($150,222)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001229,N00054651,Jefferson,Shreve,https://www.opensecrets.org/members-of-congress/summary?cid=N00054651&cycle=2024,"Runnebohm Construction ($7,600); Indiana Spine Group ($6,600); US Chamber of Commerce ($6,000); American Academy of Dermatology Assn ($5,000); American Council of Engineering Cos ($5,000)","Leadership PACs ($64,000); Candidate Committees ($17,000); Real Estate ($15,260); Health Professionals ($14,900); Retired ($13,438)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001231,N00052195,Lateefah,Simon,https://www.opensecrets.org/members-of-congress/lateefah-simon/summary?cid=N00052195&cycle=2024,"Exelixis Inc ($22,750); Keker, Van Nest & Peters ($19,550); Service Employees International Union ($15,000); Sandler Foundation ($13,700); Jewish Family & Children'S Services ($13,200)","Non-Profit Institutions ($191,781); Retired ($157,157); Lawyers/Law Firms ($144,971); Business Services ($108,257); Education ($86,455)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001148,N00006263,Michael,Simpson,https://www.opensecrets.org/members-of-congress/summary?cid=N00006263,"Native American Nation ($38,400); Cornerstone Government Affairs ($19,750); American Israel Public Affairs Cmte ($19,250); RTX Corp ($15,000); Ergon Inc ($13,200)","Lobbyists ($152,050); Health Professionals ($109,262); Electric Utilities ($94,155); Casinos/Gambling ($71,050); Retired ($55,914)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001208,N00041357,Elissa,Slotkin,https://www.opensecrets.org/members-of-congress/elissa-slotkin/summary?cid=N00041357,"University of Michigan ($305,178); Michigan State University ($273,117); EMILY's List ($214,953); Google Inc ($87,828); Wilmerhale LLP ($81,463)","Retired ($8,748,862); Lawyers/Law Firms ($2,467,593); Education ($2,252,599); Securities & Investment ($2,208,301); Democratic/Liberal ($1,346,554)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S000510,N00007833,Adam,Smith,https://www.opensecrets.org/members-of-congress/adam-smith/summary?cid=N00007833,"American Israel Public Affairs Cmte ($327,764); General Atomics ($34,600); Palantir Technologies ($28,100); General Dynamics ($28,000); Microsoft Corp ($24,250)","Pro-Israel ($335,464); Misc Defense ($154,500); Defense Aerospace ($124,650); Electronics Mfg & Equip ($98,029); Air Transport ($76,344)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001172,N00027623,Adrian,Smith,https://www.opensecrets.org/members-of-congress/adrian-smith/summary?cid=N00027623,"Sandhills Global ($26,400); American Israel Public Affairs Cmte ($20,508); Union Pacific Corp ($19,900); Hawkins Construction ($19,800); Tenaska Inc ($17,600)","Health Professionals ($168,800); Insurance ($144,150); Agricultural Services/Products ($119,500); Pharmaceuticals/Health Products ($116,500); Securities & Investment ($96,400)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S000522,N00009816,Christopher,Smith,https://www.opensecrets.org/members-of-congress/summary?cid=N00009816,"American Israel Public Affairs Cmte ($27,500); NorPAC ($15,000); Windmill Health Products ($13,200); Saker ShopRites ($12,900); Allied Pilots Assn ($10,000)","Retired ($78,082); Pro-Israel ($56,900); Building Trade Unions ($52,000); Transportation Unions ($48,500); Real Estate ($37,700)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001195,N00035282,Jason,Smith,https://www.opensecrets.org/members-of-congress/jason-smith/summary?cid=N00035282,"National Assn of Realtors ($131,200); KKR & Co ($73,600); Blackstone Group ($72,000); American Israel Public Affairs Cmte ($47,300); Ryan LLC ($40,500)","Securities & Investment ($685,783); Retired ($486,936); Insurance ($394,754); Real Estate ($393,890); Health Professionals ($302,610)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001203,N00042353,Tina,Smith,https://www.opensecrets.org/members-of-congress/smith-tina/summary?cid=N00042353&cycle=2024,"University of Minnesota ($168,881); EMILY's List ($154,462); Signature Bank ($67,650); State of Minnesota ($59,322); Mayo Clinic ($53,157)","Retired ($2,240,367); Democratic/Liberal ($1,056,457); Securities & Investment ($897,475); Lawyers/Law Firms ($859,545); Women's Issues ($853,814)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
S001199,N00038781,Lloyd,Smucker,https://www.opensecrets.org/members-of-congress/lloyd-smucker/summary?cid=N00038781,"American Israel Public Affairs Cmte ($33,450); Select Medical Corp ($23,200); Wohlsen Construction ($13,700); Rock Holdings ($13,300); Direct Wire & Cable ($13,200)","Insurance ($136,635); Real Estate ($117,888); Securities & Investment ($106,897); Health Professionals ($67,877); Pharmaceuticals/Health Products ($67,300)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001225,N00049558,Eric,Sorensen,https://www.opensecrets.org/members-of-congress/eric-sorensen/summary?cid=N00049558,"American Israel Public Affairs Cmte ($87,014); Digidems PAC ($39,310); JStreetPAC ($34,501); Clifford Law Offices ($29,400); State of Illinois ($27,762)","Retired ($536,840); Leadership PACs ($374,104); Lawyers/Law Firms ($344,770); Democratic/Liberal ($241,117); Securities & Investment ($236,529)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001200,N00037422,Darren,Soto,https://www.opensecrets.org/members-of-congress/darren-soto/summary?cid=N00037422,"American Israel Public Affairs Cmte ($159,290); GuideWell ($20,000); GrayRobinson PA ($17,000); Service Employees International Union ($15,000); Amscot Financial ($12,500)","Pro-Israel ($182,532); Health Professionals ($148,995); Leadership PACs ($117,618); Lawyers/Law Firms ($108,404); Securities & Investment ($89,218)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S000929,N00046537,Victoria,Spartz,https://www.opensecrets.org/members-of-congress/victoria-spartz/summary?cid=N00046537,"American Israel Public Affairs Cmte ($33,700); Indiana Spine Group ($32,700); Prime Stone Group ($11,200); American Institute of CPAs ($10,000); Eye of the Tiger PAC ($10,000)","Republican/Conservative ($122,419); Leadership PACs ($111,400); Retired ($102,318); Real Estate ($63,650); Health Professionals ($55,875)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001218,N00047871,Melanie,Stansbury,https://www.opensecrets.org/members-of-congress/stansbury-melanie/summary?cid=N00047871&cycle=2024,"JStreetPAC ($20,300); University of New Mexico ($14,061); Singleton, Schreiber et al ($11,150); American Federation of State/Cnty/Munic Employees ($10,000); American Physical Therapy Assn ($10,000)","Retired ($229,829); Casinos/Gambling ($101,236); Lawyers/Law Firms ($78,429); Leadership PACs ($70,001); Health Professionals ($61,724)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001211,N00041750,Greg,Stanton,https://www.opensecrets.org/members-of-congress/greg-stanton/summary?cid=N00041750,"American Israel Public Affairs Cmte ($58,750); Snell & Wilmer ($20,903); Eb5 New York State ($19,800); Arizona State University ($17,094); GPW & Assoc ($13,250)","Retired ($265,815); Lawyers/Law Firms ($232,090); Real Estate ($152,193); Securities & Investment ($126,996); Health Professionals ($108,806)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001212,N00041511,Pete,Stauber,https://www.opensecrets.org/members-of-congress/pete-stauber/summary?cid=N00041511,"King Capital Corp ($19,800); Davisco Foods International ($17,600); Del Zotto Products of Texas ($16,600); Starkey Hearing Technologies ($16,500); Hubbard Broadcasting ($16,282)","Retired ($199,800); Oil & Gas ($163,876); Leadership PACs ($77,300); Republican/Conservative ($59,061); Transportation Unions ($57,375)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001196,N00035523,Elise,Stefanik,https://www.opensecrets.org/members-of-congress/stefanik-elise/summary?cid=N00035523&cycle=2024,"American Israel Public Affairs Cmte ($359,494); Cassidy Organization ($38,800); Apollo Global Management ($30,400); NorPAC ($20,312); Andreessen Horowitz ($19,800)","Republican/Conservative ($4,653,043); Retired ($2,007,957); Pro-Israel ($774,178); Securities & Investment ($482,424); Real Estate ($476,480)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001213,N00043379,Bryan,Steil,https://www.opensecrets.org/members-of-congress/bryan-steil/summary?cid=N00043379,"Blackstone Group ($56,500); Qps Employment Group ($39,600); American Israel Public Affairs Cmte ($35,750); Northwestern Mutual ($31,600); Continental Properties ($26,400)","Securities & Investment ($721,840); Retired ($673,807); Leadership PACs ($462,800); Real Estate ($408,617); Insurance ($349,883)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001214,N00042808,W. Gregory,Steube,https://www.opensecrets.org/members-of-congress/steube-greg/summary?cid=N00042808&cycle=2024,"American Israel Public Affairs Cmte ($15,500); Advocate Health Advisors ($13,200); Health Point Partners ($13,200); American Chiropractic Assn ($10,000); American College of Radiology ($10,000)","Retired ($144,664); Insurance ($107,601); Health Professionals ($99,704); Real Estate ($95,350); Republican/Conservative ($92,200)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001215,N00040915,Haley,Stevens,https://www.opensecrets.org/members-of-congress/stevens-haley/summary?cid=N00040915&cycle=2024,"American Israel Public Affairs Cmte ($47,100); State of Michigan ($20,085); Huntsman Corp ($15,000); Blackstone Group ($13,700); Bessemer Venture Partners ($13,200)","Retired ($220,437); Securities & Investment ($154,245); Real Estate ($127,785); Lawyers/Law Firms ($120,973); Health Professionals ($98,739)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001159,N00046320,Marilyn,Strickland,https://www.opensecrets.org/members-of-congress/marilyn-strickland/summary?cid=N00046320,"American Israel Public Affairs Cmte ($145,379); Microsoft Corp ($22,392); Amazon.Com ($22,299); Spacex ($11,650); Boeing Co ($11,108)","Pro-Israel ($150,980); Retired ($149,786); Real Estate ($89,459); Lobbyists ($75,534); Securities & Investment ($73,482)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001220,N00048145,Dale,Strong,https://www.opensecrets.org/members-of-congress/strong-dale/summary?cid=N00048145&cycle=2024,"Leidos Inc ($26,800); American Israel Public Affairs Cmte ($18,499); Breland Homes ($16,600); Torch Technologies ($16,350); Ignite Fueling Innovation ($15,150)","Misc Defense ($259,150); Lobbyists ($73,800); Retired ($61,640); Lawyers/Law Firms ($55,750); Defense Aerospace ($50,350)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001188,N00030891,Marlin,Stutzman,https://www.opensecrets.org/members-of-congress/summary?cid=N00030891,"House Freedom Fund ($89,445); American Israel Public Affairs Cmte ($18,300); Maple Leaf Farms ($14,861); Waterfield Enterprises ($13,199); ANCHOR CONSTRUCTION LLC ($13,000)","Republican/Conservative ($104,367); Leadership PACs ($101,800); Retired ($40,867); Automotive ($30,441); Candidate Committees ($28,000)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001230,N00054085,Suhas,Subramanyam,https://www.opensecrets.org/members-of-congress/suhas-subramanyam/summary?cid=N00054085&cycle=2024,"American Israel Public Affairs Cmte ($37,250); MS International ($26,400); Pace-O-Matic Inc ($21,800); Indian American Impact Fund ($20,000); Shivar Consulting LLC ($19,800)","Retired ($199,660); Electronics Mfg & Equip ($163,816); Lawyers/Law Firms ($136,179); Democratic/Liberal ($107,819); Health Professionals ($107,099)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001198,N00051393,Dan,Sullivan,https://www.opensecrets.org/members-of-congress/dan-sullivan/summary?cid=N00035774,"Trident Seafoods ($72,020); RPM International ($70,300); Goldman Sachs ($52,600); Elliott Management ($45,700); Calfee, Halter & Griswold ($44,800)","Retired ($1,296,431); Securities & Investment ($1,168,451); Leadership PACs ($507,121); Real Estate ($487,107); Oil & Gas ($432,871)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
S001201,N00038742,Thomas,Suozzi,https://www.opensecrets.org/members-of-congress/summary?cid=N00038742,"Paul, Weiss et al ($87,110); American Israel Public Affairs Cmte ($81,660); Rxr Realty ($42,900); Bain Capital ($39,608); Global Industrial ($36,800)","Retired ($870,320); Securities & Investment ($804,460); Real Estate ($703,005); Lawyers/Law Firms ($697,996); Health Professionals ($359,446)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001193,N00033508,Eric,Swalwell,https://www.opensecrets.org/members-of-congress/eric-swalwell/summary?cid=N00033508,"California Automotive Retailing Group ($20,800); Gehry Partners ($19,800); Kleiner, Perkins et al ($19,800); Susman Godfrey Llp ($19,800); Law Office of Jaspreet Singh ($18,600)","Retired ($482,763); Lawyers/Law Firms ($402,031); Real Estate ($214,555); Securities & Investment ($173,195); TV/Movies/Music ($167,507)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
S001223,N00050165,Emilia Strong,Sykes,https://www.opensecrets.org/members-of-congress/sykes-emilia/summary?cid=N00050165&cycle=2024,"EMILY's List ($172,546); American Israel Public Affairs Cmte ($90,653); JStreetPAC ($88,529); Digidems PAC ($35,160); Swing Left ($26,998)","Retired ($469,590); Securities & Investment ($417,600); Leadership PACs ($381,749); Democratic/Liberal ($274,858); Women's Issues ($233,821)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000472,N00006701,Mark,Takano,https://www.opensecrets.org/members-of-congress/mark-takano/summary?cid=N00006701,"Service Employees International Union ($15,000); Pacific American Fish Co ($13,200); JStreetPAC ($13,050); Coldwell Banker ($12,925); Oracle Corp ($12,500)","Human Rights ($149,659); Retired ($83,897); Health Professionals ($69,218); Real Estate ($67,999); Lawyers/Law Firms ($65,024)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000490,N00054098,David,Taylor,https://www.opensecrets.org/members-of-congress/summary?cid=N00054098&cycle=2024,"American Israel Public Affairs Cmte ($10,000); Eye of the Tiger PAC ($10,000); Twins Buick Gmc ($9,900); Clermont County, OH ($8,810); American Financial Group ($7,600)","Leadership PACs ($67,000); Retired ($63,725); Lawyers/Law Firms ($35,339); Automotive ($35,305); Candidate Committees ($30,000)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000478,N00036351,Claudia,Tenney,https://www.opensecrets.org/members-of-congress/claudia-tenney/summary?cid=N00036351,"American Israel Public Affairs Cmte ($39,650); Kemmerer Resources ($26,400); Rock Holdings ($20,800); Select Medical Corp ($16,600); Bluff Point Assoc ($16,500)","Retired ($704,886); Securities & Investment ($247,574); Insurance ($173,651); Real Estate ($172,010); Leadership PACs ($151,800)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000488,N00049602,Shri,Thanedar,https://www.opensecrets.org/members-of-congress/shri-thanedar/summary?cid=N00049602,"American Israel Public Affairs Cmte ($151,647); Indian American Impact Fund ($20,000); Servenco Management ($16,500); Affordable Housing Management Group ($13,200); Star Pipe Products ($13,200)","Pro-Israel ($157,647); Retired ($109,462); Health Professionals ($108,654); Human Rights ($90,353); Securities & Investment ($79,250)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000193,N00003288,Bennie,Thompson,https://www.opensecrets.org/members-of-congress/summary?cid=N00003288,"AFLAC Inc ($12,401); Entergy Corp ($10,336); National Rural Electric Cooperative Assn ($10,250); Altria Group ($10,000); America's Credit Unions ($10,000)","Lawyers/Law Firms ($82,357); Lobbyists ($62,503); Crop Production & Basic Processing ($60,860); Public Sector Unions ($54,000); Democratic/Liberal ($48,812)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000467,N00029736,Glenn,Thompson,https://www.opensecrets.org/members-of-congress/glenn-thompson/summary?cid=N00029736,"Kriebel Minerals ($18,000); Comcast Corp ($17,500); National Milk Producers Federation ($17,100); Coinbase ($15,900); Tom James Co ($15,300)","Crop Production & Basic Processing ($367,990); Agricultural Services/Products ($270,180); Insurance ($109,594); Securities & Investment ($105,700); Food Processing & Sales ($99,150)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000460,N00007419,Mike,Thompson,https://www.opensecrets.org/members-of-congress/mike-thompson/summary?cid=N00007419,"Trinchero Family Estates ($21,506); Northwestern Mutual ($16,113); Constellation Brands ($13,443); Tractor Supply Co ($13,300); Enterprise Products Partners ($12,000)","Insurance ($191,358); Beer, Wine & Liquor ($181,719); Health Professionals ($160,606); Securities & Investment ($116,387); Democratic/Liberal ($115,625)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000250,N00004572,John,Thune,https://www.opensecrets.org/members-of-congress/john-thune/summary?cid=N00004572,"American Israel Public Affairs Cmte ($122,100); Sanford Health ($95,552); CAPITAL GROUP ($67,600); Brownstein, Hyatt et al ($52,460); Delta Air Lines ($52,210)","Securities & Investment ($1,178,676); Retired ($911,923); Real Estate ($823,445); Leadership PACs ($457,500); Lobbyists ($437,704)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
T000165,N00045307,Thomas,Tiffany,https://www.opensecrets.org/members-of-congress/summary?cid=N00045307,"ASHLEY FURNITURE ($29,700); Incredible Bank ($26,500); Jack Link's Beef Jerky ($19,800); Klondike Cheese ($19,800); Aldridge Electric ($13,200)","Retired ($222,437); Republican/Conservative ($71,631); Misc Manufacturing & Distributing ($63,090); Food Processing & Sales ($46,400); Real Estate ($40,982)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000476,N00035492,Thomas,Tillis,https://www.opensecrets.org/members-of-congress/tillis-thom/summary?cid=N00035492&cycle=2024,"Blackstone Group ($179,700); Apollo Global Management ($126,000); Truist Financial ($86,095); Goldman Sachs ($68,475); Brighthouse Financial ($63,650)","Retired ($6,238,938); Securities & Investment ($2,324,788); Republican/Conservative ($1,878,423); Real Estate ($1,750,602); Health Professionals ($949,222)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
T000480,N00042715,William,Timmons,https://www.opensecrets.org/members-of-congress/timmons-william/summary?cid=N00042715&cycle=2024,"American Israel Public Affairs Cmte ($41,597); Synergi Partners ($13,200); National Rural Electric Cooperative Assn ($13,000); Wells Fargo ($13,000); PNC Financial Services ($12,500)","Leadership PACs ($163,400); Securities & Investment ($111,538); Commercial Banks ($102,773); Real Estate ($91,878); Insurance ($86,175)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000468,N00030191,Dina,Titus,https://www.opensecrets.org/members-of-congress/dina-titus/summary?cid=N00030191,"American Israel Public Affairs Cmte ($71,050); Digidems PAC ($33,510); Eo Solutions ($26,400); University of Nevada/Las Vegas ($17,735); Democratic Congressional Campaign Cmte ($16,674)","Leadership PACs ($196,851); Retired ($190,467); Securities & Investment ($165,673); Democratic/Liberal ($121,296); Lawyers/Law Firms ($106,823)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000481,N00042649,Rashida,Tlaib,https://www.opensecrets.org/members-of-congress/rashida-tlaib/summary?cid=N00042649,"Pressure Grout Co ($39,600); Dana Investment Corp ($29,100); Unlimited Wireless ($26,400); Apple Inc ($24,433); Vela ($20,500)","Health Professionals ($1,051,787); Retired ($672,770); Education ($522,612); Lawyers/Law Firms ($243,070); Real Estate ($235,733)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000487,N00051049,Jill,Tokuda,https://www.opensecrets.org/members-of-congress/tokuda-jill/summary?cid=N00051049&cycle=2024,"Matson Inc ($22,300); Privateer Space ($13,200); University of Hawaii ($13,092); Alpha Inc ($11,900); American Federation of State/Cnty/Munic Employees ($10,000)","Retired ($57,483); Real Estate ($50,431); Health Professionals ($41,709); Transportation Unions ($41,000); Lawyers/Law Firms ($40,473)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000469,N00030196,Paul,Tonko,https://www.opensecrets.org/members-of-congress/paul-tonko/summary?cid=N00030196,"League of Conservation Voters ($54,450); Hunter Point Capital ($13,200); JStreetPAC ($12,350); Avangrid Inc ($10,250); Alzheimer's Assn ($10,000)","Health Professionals ($156,700); Electric Utilities ($135,250); Retired ($91,902); Environment ($70,556); Public Sector Unions ($52,315)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000474,N00036107,Norma,Torres,https://www.opensecrets.org/members-of-congress/torres-norma/summary?cid=N00036107&cycle=2024,"Abbott Laboratories ($10,000); Amalgamated Transit Union ($10,000); American Crystal Sugar ($10,000); American Federation of State/Cnty/Munic Employees ($10,000); American Federation of Teachers ($10,000)","Real Estate ($69,907); Building Trade Unions ($47,900); Lawyers/Law Firms ($47,400); Public Sector Unions ($43,500); Casinos/Gambling ($37,825)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000486,N00044346,Ritchie,Torres,https://www.opensecrets.org/members-of-congress/ritchie-torres/summary?cid=N00044346,"American Israel Public Affairs Cmte ($535,798); NorPAC ($136,620); Blackstone Group ($61,990); KKR & Co ($54,000); Gibson, Dunn & Crutcher ($52,460)","Securities & Investment ($1,635,583); Pro-Israel ($1,100,833); Real Estate ($931,264); Lawyers/Law Firms ($561,193); Retired ($309,348)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000482,N00041808,Lori,Trahan,https://www.opensecrets.org/members-of-congress/lori-trahan/summary?cid=N00041808,"Helfrich Brothers Boiler Works ($18,500); Medical Device Manufacturers Assn ($16,600); Ischemix ($16,500); Bricklayers Union ($15,000); Commodore Builders ($14,300)","Lobbyists ($138,130); Pharmaceuticals/Health Products ($125,150); Real Estate ($108,341); Health Professionals ($97,420); Building Trade Unions ($84,500)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000491,N00033640,Derek,Tran,https://www.opensecrets.org/members-of-congress/summary?cid=N00053582,"JStreetPAC ($65,532); Swing Left ($39,650); Digidems PAC ($38,805); Singleton, Schreiber et al ($30,300); Greene, Broillet et al ($24,625)","Lawyers/Law Firms ($904,112); Retired ($525,372); Democratic/Liberal ($418,522); Securities & Investment ($377,148); Leadership PACs ($268,100)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
T000278,N00044434,Tommy,Tuberville,https://www.opensecrets.org/members-of-congress/tuberville-tommy/summary?cid=N00044434&cycle=2024,"Beasley, Allen et al ($79,400); Hometown Lenders ($76,300); Club for Growth ($67,896); Drummond Co ($54,500); Radiance Technologies ($52,780)","Retired ($1,178,553); Republican/Conservative ($831,428); Real Estate ($732,323); Securities & Investment ($446,454); Lawyers/Law Firms ($300,083)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
T000463,N00025175,Michael,Turner,https://www.opensecrets.org/members-of-congress/summary?cid=N00025175,"American Israel Public Affairs Cmte ($154,663); Cymi Holdings ($26,400); Sugar Creek Packing ($25,200); Leidos Inc ($23,900); Synergy Building Systems ($23,100)","Misc Defense ($174,825); Pro-Israel ($161,513); Defense Aerospace ($86,600); Retired ($72,474); Lobbyists ($64,645)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
U000040,N00041569,Lauren,Underwood,https://www.opensecrets.org/members-of-congress/underwood-lauren-a/summary?cid=N00041569&cycle=2024,"University of Chicago ($36,788); Ropes & Gray ($25,550); Northwestern University ($24,793); Clifford Law Offices ($23,100); Cornerstone Government Affairs ($20,750)","Retired ($598,461); Lawyers/Law Firms ($366,644); Securities & Investment ($265,232); Education ($254,632); Democratic/Liberal ($165,193)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
V000129,N00033367,David,Valadao,https://www.opensecrets.org/members-of-congress/valadao-david/summary?cid=N00033367&cycle=2024,"American Israel Public Affairs Cmte ($65,397); Edward G Lewis PC ($19,800); Energy Transfer Partners ($19,800); General Atomics ($19,082); Advance Beverage ($18,200)","Leadership PACs ($591,256); Securities & Investment ($374,034); Retired ($327,998); Crop Production & Basic Processing ($317,027); Real Estate ($260,933)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
V000133,N00042164,Jefferson,Van Drew,https://www.opensecrets.org/members-of-congress/van-drew-jeff/summary?cid=N00042164&cycle=2024,"American Israel Public Affairs Cmte ($35,300); Robert Bray Dds ($19,800); Viking Yachts ($15,400); Pharmasphere Inc ($14,846); Lund's Fisheries ($14,335)","Retired ($900,489); Health Professionals ($180,378); Real Estate ($108,863); Leadership PACs ($87,600); Securities & Investment ($64,731)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
V000134,N00045167,Beth,Van Duyne,https://www.opensecrets.org/members-of-congress/beth-van-duyne/summary?cid=N00045167,"National Assn of Realtors ($178,500); American Israel Public Affairs Cmte ($44,750); American Airlines ($23,184); Sam Pack Auto Group ($22,191); Copart Inc ($19,800)","Real Estate ($352,333); Retired ($239,172); Securities & Investment ($230,613); Health Professionals ($168,019); Insurance ($150,838)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
