first_name,last_name,committee,subcommittee,cid,fec_id,bioguide_id,,,,,,fec_id_prev
Mariannette,Miller-Meeks,Veterans' Affairs,,N00029495,H8IA02043,M001215,,,,,,H8IA02043
Cory,Mills,Armed Services,,N00048179,H2FL07156,M001216,,,,,,H2FL07156
Cory,Mills,Foreign Affairs,,N00048179,H2FL07156,M001216,,,,,,H2FL07156
Dave,Min,Natural Resources,,,H4CA47085,M001241,,,,,,
Dave,Min,Oversight and Government Reform,,,H4CA47085,M001241,,,,,,
Ashley,Moody,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family,,,M001244,,,,,,
Ashley,Moody,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,,,M001244,,,,,,
Ashley,Moody,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Border Management, Federal Workforce, and Regulatory Affairs",,,M001244,,,,,,
Ashley,Moody,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Disaster Management, District of Columbia, and Census",,,M001244,,,,,,
Ashley,Moody,Committee on the Judiciary,"Subcommittee on Antitrust, Competition Policy, and Consumer Rights",,,M001244,,,,,,
Ashley,Moody,Committee on the Judiciary,Subcommittee on Border Security and Immigration,,,M001244,,,,,,
Ashley,Moody,Committee on the Judiciary,Subcommittee on Intellectual Property,,,M001244,,,,,,
Ashley,Moody,Committee on the Judiciary,"Subcommittee on Privacy, Technology, and the Law",,,M001244,,,,,,
Ashley,Moody,Joint Economic Committee,,,,M001244,,,,,,
Ashley,Moody,Special Committee on Aging,,,,M001244,,,,,,
John,Moolenaar,Appropriations,,N00036275,H4MI04126,M001194,,,,,,H4MI04126
John,Moolenaar,Select Comm on the Strategic Competition US and China,,N00036275,H4MI04126,M001194,,,,,,H4MI04126
Barry,Moore,Agriculture,,N00041295,H8AL02171,M001212,,,,,,H8AL02171
Barry,Moore,Judiciary,,N00041295,H8AL02171,M001212,,,,,,H8AL02171
Blake,Moore,Budget,,N00046598,H0UT01205,M001213,,,,,,H0UT01205
Blake,Moore,Ways and Means,,N00046598,H0UT01205,M001213,,,,,,H0UT01205
Gwen,Moore,Ways and Means,,N00026914,H4WI04183,M001160,,,,,,H4WI04183
Riley,Moore,Appropriations,,,H4WV02205,M001235,,,,,,
Tim,Moore,Budget,,,H4NC14015,M001236,,,,,,
Tim,Moore,Financial Services,,,H4NC14015,M001236,,,,,,
Jerry,Moran,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Commodities, Derivatives, Risk Management, and Trade",N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit",N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,Committee on Appropriations,Subcommittee on Department of Defense,N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,Committee on Appropriations,"Subcommittee on State, Foreign Operations, and Related Programs",N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies",N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,"Committee on Commerce, Science, and Transportation","Subcommittee on Aviation, Space, and Innovation",N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,"Committee on Commerce, Science, and Transportation","Subcommittee on Consumer Protection, Technology, and Data Privacy",N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,Committee on Indian Affairs,,N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,Committee on Veterans' Affairs,,N00005282,S0KS00091,M000934,,,,,,S0KS00091
Jerry,Moran,Select Committee on Intelligence,,N00005282,S0KS00091,M000934,,,,,,S0KS00091
Nathaniel,Moran,Ethics,,N00049775,H2TX01112,M001224,,,,,,H2TX01112
Nathaniel,Moran,Select Comm on the Strategic Competition US and China,,N00049775,H2TX01112,M001224,,,,,,H2TX01112
Nathaniel,Moran,Ways and Means,,N00049775,H2TX01112,M001224,,,,,,H2TX01112
Joseph,Morelle,Appropriations,,N00043207,H8NY25105,M001206,,,,,,H8NY25105
Joseph,Morelle,House Administration,,N00043207,H8NY25105,M001206,,,,,,H8NY25105
Joseph,Morelle,Joint Committee of Congress on the Library,,N00043207,H8NY25105,M001206,,,,,,H8NY25105
Bernie,Moreno,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets,N00048437,S4OH00192,M001242,,,,,,S2OH00386
Bernie,Moreno,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Housing, Transportation, and Community Development",N00048437,S4OH00192,M001242,,,,,,S2OH00386
Bernie,Moreno,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Securities, Insurance, and Investment",N00048437,S4OH00192,M001242,,,,,,S2OH00386
Bernie,Moreno,"Committee on Commerce, Science, and Transportation","Subcommittee on Coast Guard, Maritime, and Fisheries",N00048437,S4OH00192,M001242,,,,,,S2OH00386
Bernie,Moreno,"Committee on Commerce, Science, and Transportation","Subcommittee on Science, Manufacturing, and Competitiveness",N00048437,S4OH00192,M001242,,,,,,S2OH00386
Bernie,Moreno,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety",N00048437,S4OH00192,M001242,,,,,,S2OH00386
Bernie,Moreno,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,N00048437,S4OH00192,M001242,,,,,,S2OH00386
Bernie,Moreno,Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,N00048437,S4OH00192,M001242,,,,,,S2OH00386
Bernie,Moreno,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Border Management, Federal Workforce, and Regulatory Affairs",N00048437,S4OH00192,M001242,,,,,,S2OH00386
Bernie,Moreno,Committee on the Budget,,N00048437,S4OH00192,M001242,,,,,,S2OH00386
Bernie,Moreno,United States Senate Caucus on International Narcotics Control,,N00048437,S4OH00192,M001242,,,,,,S2OH00386
Kelly,Morrison,Small Business,,,H4MN03118,M001234,,,,,,
Kelly,Morrison,Veterans' Affairs,,,H4MN03118,M001234,,,,,,
Jared,Moskowitz,Foreign Affairs,,N00050596,H2FL22171,M001217,,,,,,H2FL22171
Jared,Moskowitz,Judiciary,,N00050596,H2FL22171,M001217,,,,,,H2FL22171
Jared,Moskowitz,"Select Subcomm to Investigate Questions about Jan 6, 2021",,N00050596,H2FL22171,M001217,,,,,,H2FL22171
Seth,Moulton,Armed Services,,N00035431,H4MA06090,M001196,,,,,,H4MA06090
Seth,Moulton,Select Comm on the Strategic Competition US and China,,N00035431,H4MA06090,M001196,,,,,,H4MA06090
Seth,Moulton,Transportation and Infrastructure,,N00035431,H4MA06090,M001196,,,,,,H4MA06090
James,Moylan,Armed Services,,N00050604,H2GU01031,M001219,,,,,,H2GU01031
James,Moylan,Education and Workforce,,N00050604,H2GU01031,M001219,,,,,,H2GU01031
James,Moylan,Foreign Affairs,,N00050604,H2GU01031,M001219,,,,,,H2GU01031
Frank,Mrvan,Appropriations,,N00045905,H0IN01150,M001214,,,,,,H0IN01150
Kevin,Mullin,Energy and Commerce,,N00049438,H2CA14162,M001225,,,,,,H2CA14162
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",N00033410,S2OK00186,M001190,,,,,,S2OK00186
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",N00033410,S2OK00186,M001190,,,,,,S2OK00186
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",N00033410,S2OK00186,M001190,,,,,,S2OK00186
Markwayne,Mullin,Committee on Appropriations,Subcommittee on Financial Services and General Government,N00033410,S2OK00186,M001190,,,,,,S2OK00186
Markwayne,Mullin,Committee on Appropriations,Subcommittee on Legislative Branch,N00033410,S2OK00186,M001190,,,,,,S2OK00186
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on State, Foreign Operations, and Related Programs",N00033410,S2OK00186,M001190,,,,,,S2OK00186
Markwayne,Mullin,Committee on Armed Services,Subcommittee on Airland,N00033410,S2OK00186,M001190,,,,,,S2OK00186
Markwayne,Mullin,Committee on Armed Services,Subcommittee on Emerging Threats and Capabilities,N00033410,S2OK00186,M001190,,,,,,S2OK00186
Markwayne,Mullin,Committee on Armed Services,Subcommittee on Seapower,N00033410,S2OK00186,M001190,,,,,,S2OK00186
Markwayne,Mullin,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,N00033410,S2OK00186,M001190,,,,,,S2OK00186
Markwayne,Mullin,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,N00033410,S2OK00186,M001190,,,,,,S2OK00186
Markwayne,Mullin,Committee on Indian Affairs,,N00033410,S2OK00186,M001190,,,,,,S2OK00186
Lisa,Murkowski,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",N00026050,S4AK00099,M001153,,,,,,S4AK00099
Lisa,Murkowski,Committee on Appropriations,Subcommittee on Department of Defense,N00026050,S4AK00099,M001153,,,,,,S4AK00099
Lisa,Murkowski,Committee on Appropriations,Subcommittee on Department of Homeland Security,N00026050,S4AK00099,M001153,,,,,,S4AK00099
Lisa,Murkowski,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",N00026050,S4AK00099,M001153,,,,,,S4AK00099
Lisa,Murkowski,Committee on Appropriations,Subcommittee on Energy and Water Development,N00026050,S4AK00099,M001153,,,,,,S4AK00099
Lisa,Murkowski,Committee on Appropriations,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies",N00026050,S4AK00099,M001153,,,,,,S4AK00099
Lisa,Murkowski,Committee on Energy and Natural Resources,Subcommittee on National Parks,N00026050,S4AK00099,M001153,,,,,,S4AK00099
Lisa,Murkowski,Committee on Energy and Natural Resources,"Subcommittee on Public Lands, Forests, and Mining",N00026050,S4AK00099,M001153,,,,,,S4AK00099
Lisa,Murkowski,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family,N00026050,S4AK00099,M001153,,,,,,S4AK00099
Lisa,Murkowski,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,N00026050,S4AK00099,M001153,,,,,,S4AK00099
Lisa,Murkowski,Committee on Indian Affairs,,N00026050,S4AK00099,M001153,,,,,,S4AK00099
Christopher,Murphy,Committee on Appropriations,Subcommittee on Department of Defense,N00048846,S2CT00132,M001169,,,,,,S2WI00409
Christopher,Murphy,Committee on Appropriations,Subcommittee on Department of Homeland Security,N00048846,S2CT00132,M001169,,,,,,S2WI00409
Christopher,Murphy,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",N00048846,S2CT00132,M001169,,,,,,S2WI00409
Christopher,Murphy,Committee on Appropriations,"Subcommittee on State, Foreign Operations, and Related Programs",N00048846,S2CT00132,M001169,,,,,,S2WI00409
Christopher,Murphy,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies",N00048846,S2CT00132,M001169,,,,,,S2WI00409
Christopher,Murphy,Committee on Foreign Relations,Subcommittee on Europe and Regional Security Cooperation,N00048846,S2CT00132,M001169,,,,,,S2WI00409
Christopher,Murphy,Committee on Foreign Relations,"Subcommittee on Near East, South Asia, Central Asia, and Counterterrorism",N00048846,S2CT00132,M001169,,,,,,S2WI00409
Christopher,Murphy,Committee on Foreign Relations,"Subcommittee on Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",N00048846,S2CT00132,M001169,,,,,,S2WI00409
Christopher,Murphy,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,N00048846,S2CT00132,M001169,,,,,,S2WI00409
Christopher,Murphy,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,N00048846,S2CT00132,M001169,,,,,,S2WI00409
Gregory,Murphy,House Administration,,N00044027,H0NC03172,M001210,,,,,,
Gregory,Murphy,Veterans' Affairs,,N00044027,H0NC03172,M001210,,,,,,
Gregory,Murphy,Ways and Means,,N00044027,H0NC03172,M001210,,,,,,
Patty,Murray,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Appropriations,Subcommittee on Department of Defense,N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Appropriations,Subcommittee on Department of Homeland Security,N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Appropriations,Subcommittee on Energy and Water Development,N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Appropriations,Subcommittee on Financial Services and General Government,N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Appropriations,Subcommittee on Legislative Branch,N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Appropriations,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies",N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Appropriations,"Subcommittee on State, Foreign Operations, and Related Programs",N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies",N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family,N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on the Budget,,N00007876,S2WA00189,M001111,,,,,,S2WA00189
Patty,Murray,Committee on Veterans' Affairs,,N00007876,S2WA00189,M001111,,,,,,S2WA00189
Jerrold,Nadler,Judiciary,,N00000939,H2NY17071,N000002,,,,,,H2NY17071
Jerrold,Nadler,Transportation and Infrastructure,,N00000939,H2NY17071,N000002,,,,,,H2NY17071
Richard,Neal,Joint Committee on Taxation,,N00000153,H8MA02041,N000015,,,,,,H8MA02041
Richard,Neal,Ways and Means,,N00000153,H8MA02041,N000015,,,,,,H8MA02041
Joe,Neguse,Judiciary,,N00041080,H8CO02160,N000191,,,,,,H8CO02160
Joe,Neguse,Natural Resources,,N00041080,H8CO02160,N000191,,,,,,H8CO02160
Joe,Neguse,Rules,,N00041080,H8CO02160,N000191,,,,,,H8CO02160
Troy,Nehls,Judiciary,,N00046067,H0TX22302,N000026,,,,,,H0TX22302
Troy,Nehls,"Select Subcomm to Investigate Questions about Jan 6, 2021",,N00046067,H0TX22302,N000026,,,,,,H0TX22302
Troy,Nehls,Transportation and Infrastructure,,N00046067,H0TX22302,N000026,,,,,,H0TX22302
Dan,Newhouse,Agriculture,,N00036403,H4WA04104,N000189,,,,,,H4WA04104
Dan,Newhouse,Appropriations,,N00036403,H4WA04104,N000189,,,,,,H4WA04104
Dan,Newhouse,Select Comm on the Strategic Competition US and China,,N00036403,H4WA04104,N000189,,,,,,H4WA04104
Donald,Norcross,Armed Services,,N00036154,H4NJ01084,N000188,,,,,,
Donald,Norcross,Education and Workforce,,N00036154,H4NJ01084,N000188,,,,,,
Ralph,Norman,Budget,,N00027783,H8SC05158,N000190,,,,,,H8SC05158
Ralph,Norman,Financial Services,,N00027783,H8SC05158,N000190,,,,,,H8SC05158
Ralph,Norman,Rules,,N00027783,H8SC05158,N000190,,,,,,H8SC05158
Eleanor,Norton,Oversight and Government Reform,,N00001692,H0DC00058,N000147,,,,,,H0DC00058
Eleanor,Norton,Transportation and Infrastructure,,N00001692,H0DC00058,N000147,,,,,,H0DC00058
Zachary,Nunn,Agriculture,,N00048870,H2IA03119,N000193,,,,,,
Zachary,Nunn,Financial Services,,,H2IA03120,N000193,,,,,,
Zachary,Nunn,Select Comm on the Strategic Competition US and China,,,H2IA03121,N000193,,,,,,
Jay,Obernolte,Budget,,N00045377,H0CA08135,O000019,,,,,,H0CA08135
Jay,Obernolte,Energy and Commerce,,N00045377,H0CA08135,O000019,,,,,,H0CA08135
Jay,Obernolte,"Science, Space, and Technology",,N00045377,H0CA08135,O000019,,,,,,H0CA08135
Alexandria,Ocasio-Cortez,Energy and Commerce,,N00041162,H8NY15148,O000172,,,,,,H8NY15148
Andrew,Ogles,Financial Services,,N00050943,H2TN05446,O000175,,,,,,H2TN05446
Andrew,Ogles,Homeland Security,,N00050943,H2TN05446,O000175,,,,,,H2TN05446
Johnny,Olszewski,Foreign Affairs,,,H4MD02232,O000176,,,,,,
Johnny,Olszewski,Small Business,,,H4MD02232,O000176,,,,,,
Ilhan,Omar,Budget,,N00043581,H8MN05239,O000173,,,,,,H8MN05239
Ilhan,Omar,Education and Workforce,,N00043581,H8MN05239,O000173,,,,,,H8MN05239
Robert,Onder,Education and Workforce,,,H4MO03221,O000177,,,,,,
Robert,Onder,Judiciary,,,H4MO03221,O000177,,,,,,
Robert,Onder,Transportation and Infrastructure,,,H4MO03221,O000177,,,,,,
Jon,Ossoff,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",,,O000174,,,,,,
Jon,Ossoff,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",,,O000174,,,,,,
Jon,Ossoff,Committee on Appropriations,Subcommittee on Energy and Water Development,,,O000174,,,,,,
Jon,Ossoff,Committee on Appropriations,Subcommittee on Legislative Branch,,,O000174,,,,,,
Jon,Ossoff,Committee on Appropriations,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies",,,O000174,,,,,,
