first_name,first_name1,last_name,last_name1,bioguide_id1,position1,state1
Jerrold,Jerrold,Nadler,Nadler,N000002,Representative,NY
Jerrold,Jerrold,Nadler,Nadler,N000002,Representative,NY
Jerrold,Jerrold,Nadler,Nadler,N000002,Representative,NY
Jerrold,Jerrold,Nadler,Nadler,N000002,Representative,NY
Jerrold,Jerrold,Nadler,Nadler,N000002,Representative,NY
Richard E.,Richard,Neal,Neal,N000015,Representative,MA
Richard E.,Richard,Neal,Neal,N000015,Representative,MA
Richard E.,Richard,Neal,Neal,N000015,Representative,MA
Richard E.,Richard,Neal,Neal,N000015,Representative,MA
Richard E.,Richard,Neal,Neal,N000015,Representative,MA
Joe,Joseph,Neguse,Neguse,N000191,Representative,CO
Joe,Joseph,Neguse,Neguse,N000191,Representative,CO
Joe,Joseph,Neguse,Neguse,N000191,Representative,CO
Joe,Joseph,Neguse,Neguse,N000191,Representative,CO
Joe,Joseph,Neguse,Neguse,N000191,Representative,CO
Troy E.,Troy,Nehls,Nehls,N000026,Representative,TX
Troy E.,Troy,Nehls,Nehls,N000026,Representative,TX
Troy E.,Troy,Nehls,Nehls,N000026,Representative,TX
Troy E.,Troy,Nehls,Nehls,N000026,Representative,TX
Troy E.,Troy,Nehls,Nehls,N000026,Representative,TX
Dan,Daniel,Newhouse,Newhouse,N000189,Representative,WA
Dan,Daniel,Newhouse,Newhouse,N000189,Representative,WA
Dan,Daniel,Newhouse,Newhouse,N000189,Representative,WA
Dan,Daniel,Newhouse,Newhouse,N000189,Representative,WA
Dan,Daniel,Newhouse,Newhouse,N000189,Representative,WA
Donald,Donald,Norcross,Norcross,N000188,Representative,NJ
Donald,Donald,Norcross,Norcross,N000188,Representative,NJ
Donald,Donald,Norcross,Norcross,N000188,Representative,NJ
Donald,Donald,Norcross,Norcross,N000188,Representative,NJ
Donald,Donald,Norcross,Norcross,N000188,Representative,NJ
Ralph,Ralph,Norman,Norman,N000190,Representative,SC
Ralph,Ralph,Norman,Norman,N000190,Representative,SC
Ralph,Ralph,Norman,Norman,N000190,Representative,SC
Ralph,Ralph,Norman,Norman,N000190,Representative,SC
Ralph,Ralph,Norman,Norman,N000190,Representative,SC
Eleanor Holmes,Eleanor,Norton,Norton,N000147,Delegate,DC
Eleanor Holmes,Eleanor,Norton,Norton,N000147,Delegate,DC
Eleanor Holmes,Eleanor,Norton,Norton,N000147,Delegate,DC
Eleanor Holmes,Eleanor,Norton,Norton,N000147,Delegate,DC
Eleanor Holmes,Eleanor,Norton,Norton,N000147,Delegate,DC
Zachary,Zach,Nunn,Nunn,N000193,Representative,IA
Zachary,Zach,Nunn,Nunn,N000193,Representative,IA
Zachary,Zach,Nunn,Nunn,N000193,Representative,IA
Zachary,Zach,Nunn,Nunn,N000193,Representative,IA
Zachary,Zach,Nunn,Nunn,N000193,Representative,IA
Jay,Jay,Obernolte,Obernolte,O000019,Representative,CA
Jay,Jay,Obernolte,Obernolte,O000019,Representative,CA
Jay,Jay,Obernolte,Obernolte,O000019,Representative,CA
Jay,Jay,Obernolte,Obernolte,O000019,Representative,CA
Jay,Jay,Obernolte,Obernolte,O000019,Representative,CA
Alexandria,Alexandria,Ocasio-Cortez,Ocasio-Cortez,O000172,Representative,NY
Alexandria,Alexandria,Ocasio-Cortez,Ocasio-Cortez,O000172,Representative,NY
Alexandria,Alexandria,Ocasio-Cortez,Ocasio-Cortez,O000172,Representative,NY
Alexandria,Alexandria,Ocasio-Cortez,Ocasio-Cortez,O000172,Representative,NY
Alexandria,Alexandria,Ocasio-Cortez,Ocasio-Cortez,O000172,Representative,NY
Andrew,Andy,Ogles,Ogles,O000175,Representative,TN
Andrew,Andy,Ogles,Ogles,O000175,Representative,TN
Andrew,Andy,Ogles,Ogles,O000175,Representative,TN
Andrew,Andy,Ogles,Ogles,O000175,Representative,TN
Andrew,Andy,Ogles,Ogles,O000175,Representative,TN
Johnny,Johnny,Olszewski,Olszewski,O000176,Representative,MD
Johnny,Johnny,Olszewski,Olszewski,O000176,Representative,MD
Johnny,Johnny,Olszewski,Olszewski,O000176,Representative,MD
Johnny,Johnny,Olszewski,Olszewski,O000176,Representative,MD
Johnny,Johnny,Olszewski,Olszewski,O000176,Representative,MD
Ilhan,Ilhan,Omar,Omar,O000173,Representative,MN
Ilhan,Ilhan,Omar,Omar,O000173,Representative,MN
Ilhan,Ilhan,Omar,Omar,O000173,Representative,MN
Ilhan,Ilhan,Omar,Omar,O000173,Representative,MN
Ilhan,Ilhan,Omar,Omar,O000173,Representative,MN
Robert F.,Robert,Onder,Onder,O000177,Representative,MO
Robert F.,Robert,Onder,Onder,O000177,Representative,MO
Robert F.,Robert,Onder,Onder,O000177,Representative,MO
Robert F.,Robert,Onder,Onder,O000177,Representative,MO
Robert F.,Robert,Onder,Onder,O000177,Representative,MO
Jon,Thomas,Ossoff,Ossoff,O000174,Senator,GA
Jon,Thomas,Ossoff,Ossoff,O000174,Senator,GA
Jon,Thomas,Ossoff,Ossoff,O000174,Senator,GA
Jon,Thomas,Ossoff,Ossoff,O000174,Senator,GA
Jon,Thomas,Ossoff,Ossoff,O000174,Senator,GA
Burgess,Burgess,Owens,Owens,O000086,Representative,UT
Burgess,Burgess,Owens,Owens,O000086,Representative,UT
Burgess,Burgess,Owens,Owens,O000086,Representative,UT
Burgess,Burgess,Owens,Owens,O000086,Representative,UT
Burgess,Burgess,Owens,Owens,O000086,Representative,UT
Alex,Alejandro,Padilla,Padilla,P000145,Senator,CA
Alex,Alejandro,Padilla,Padilla,P000145,Senator,CA
Alex,Alejandro,Padilla,Padilla,P000145,Senator,CA
Alex,Alejandro,Padilla,Padilla,P000145,Senator,CA
Alex,Alejandro,Padilla,Padilla,P000145,Senator,CA
Frank,Frank,Pallone,Pallone,P000034,Representative,NJ
Frank,Frank,Pallone,Pallone,P000034,Representative,NJ
Frank,Frank,Pallone,Pallone,P000034,Representative,NJ
Frank,Frank,Pallone,Pallone,P000034,Representative,NJ
Frank,Frank,Pallone,Pallone,P000034,Representative,NJ
Gary J.,Gary,Palmer,Palmer,P000609,Representative,AL
Gary J.,Gary,Palmer,Palmer,P000609,Representative,AL
Gary J.,Gary,Palmer,Palmer,P000609,Representative,AL
Gary J.,Gary,Palmer,Palmer,P000609,Representative,AL
Gary J.,Gary,Palmer,Palmer,P000609,Representative,AL
Jimmy,James,Panetta,Panetta,P000613,Representative,CA
Jimmy,James,Panetta,Panetta,P000613,Representative,CA
Jimmy,James,Panetta,Panetta,P000613,Representative,CA
Jimmy,James,Panetta,Panetta,P000613,Representative,CA
Jimmy,James,Panetta,Panetta,P000613,Representative,CA
Chris,Chris,Pappas,Pappas,P000614,Representative,NH
Chris,Chris,Pappas,Pappas,P000614,Representative,NH
Chris,Chris,Pappas,Pappas,P000614,Representative,NH
Chris,Chris,Pappas,Pappas,P000614,Representative,NH
Chris,Chris,Pappas,Pappas,P000614,Representative,NH
Jimmy,Jimmy,Patronis,Patronis,P000622,Representative,FL
Jimmy,Jimmy,Patronis,Patronis,P000622,Representative,FL
Jimmy,Jimmy,Patronis,Patronis,P000622,Representative,FL
Jimmy,Jimmy,Patronis,Patronis,P000622,Representative,FL
Jimmy,Jimmy,Patronis,Patronis,P000622,Representative,FL
Rand,Rand,Paul,Paul,P000603,Senator,KY
Rand,Rand,Paul,Paul,P000603,Senator,KY
Rand,Rand,Paul,Paul,P000603,Senator,KY
Rand,Rand,Paul,Paul,P000603,Senator,KY
Rand,Rand,Paul,Paul,P000603,Senator,KY
Nancy,Nancy,Pelosi,Pelosi,P000197,Representative,CA
Nancy,Nancy,Pelosi,Pelosi,P000197,Representative,CA
Nancy,Nancy,Pelosi,Pelosi,P000197,Representative,CA
Nancy,Nancy,Pelosi,Pelosi,P000197,Representative,CA
Nancy,Nancy,Pelosi,Pelosi,P000197,Representative,CA
Marie Gluesenkamp,Marie,Perez,Perez,G000600,Representative,WA
Marie Gluesenkamp,Marie,Perez,Perez,G000600,Representative,WA
Marie Gluesenkamp,Marie,Perez,Perez,G000600,Representative,WA
Marie Gluesenkamp,Marie,Perez,Perez,G000600,Representative,WA
Marie Gluesenkamp,Marie,Perez,Perez,G000600,Representative,WA
Scott,Scott,Perry,Perry,P000605,Representative,PA
Scott,Scott,Perry,Perry,P000605,Representative,PA
Scott,Scott,Perry,Perry,P000605,Representative,PA
Scott,Scott,Perry,Perry,P000605,Representative,PA
Scott,Scott,Perry,Perry,P000605,Representative,PA
Gary C.,Gary,Peters,Peters,P000595,Senator,MI
Scott H.,Scott,Peters,Peters,P000608,Representative,CA
Gary C.,Gary,Peters,Peters,P000595,Senator,MI
Scott H.,Scott,Peters,Peters,P000608,Representative,CA
Gary C.,Gary,Peters,Peters,P000595,Senator,MI
Scott H.,Scott,Peters,Peters,P000608,Representative,CA
Gary C.,Gary,Peters,Peters,P000595,Senator,MI
Scott H.,Scott,Peters,Peters,P000608,Representative,CA
Gary C.,Gary,Peters,Peters,P000595,Senator,MI
Scott H.,Scott,Peters,Peters,P000608,Representative,CA
Brittany,Brittany,Pettersen,Pettersen,P000620,Representative,CO
Brittany,Brittany,Pettersen,Pettersen,P000620,Representative,CO
Brittany,Brittany,Pettersen,Pettersen,P000620,Representative,CO
Brittany,Brittany,Pettersen,Pettersen,P000620,Representative,CO
Brittany,Brittany,Pettersen,Pettersen,P000620,Representative,CO
August,August,Pfluger,Pfluger,P000048,Representative,TX
August,August,Pfluger,Pfluger,P000048,Representative,TX
August,August,Pfluger,Pfluger,P000048,Representative,TX
August,August,Pfluger,Pfluger,P000048,Representative,TX
August,August,Pfluger,Pfluger,P000048,Representative,TX
Chellie,Chellie,Pingree,Pingree,P000597,Representative,ME
Chellie,Chellie,Pingree,Pingree,P000597,Representative,ME
Chellie,Chellie,Pingree,Pingree,P000597,Representative,ME
Chellie,Chellie,Pingree,Pingree,P000597,Representative,ME
Chellie,Chellie,Pingree,Pingree,P000597,Representative,ME
Stacey E.,Stacey,Plaskett,Plaskett,P000610,Delegate,VI
Stacey E.,Stacey,Plaskett,Plaskett,P000610,Delegate,VI
Stacey E.,Stacey,Plaskett,Plaskett,P000610,Delegate,VI
Stacey E.,Stacey,Plaskett,Plaskett,P000610,Delegate,VI
Stacey E.,Stacey,Plaskett,Plaskett,P000610,Delegate,VI
Mark,Mark,Pocan,Pocan,P000607,Representative,WI
Mark,Mark,Pocan,Pocan,P000607,Representative,WI
Mark,Mark,Pocan,Pocan,P000607,Representative,WI
Mark,Mark,Pocan,Pocan,P000607,Representative,WI
Mark,Mark,Pocan,Pocan,P000607,Representative,WI
Nellie,Nellie,Pou,Pou,P000621,Representative,NJ
Nellie,Nellie,Pou,Pou,P000621,Representative,NJ
Nellie,Nellie,Pou,Pou,P000621,Representative,NJ
Nellie,Nellie,Pou,Pou,P000621,Representative,NJ
Nellie,Nellie,Pou,Pou,P000621,Representative,NJ
Ayanna,Ayanna,Pressley,Pressley,P000617,Representative,MA
Ayanna,Ayanna,Pressley,Pressley,P000617,Representative,MA
Ayanna,Ayanna,Pressley,Pressley,P000617,Representative,MA
Ayanna,Ayanna,Pressley,Pressley,P000617,Representative,MA
Ayanna,Ayanna,Pressley,Pressley,P000617,Representative,MA
Mike,Mike,Quigley,Quigley,Q000023,Representative,IL
Mike,Mike,Quigley,Quigley,Q000023,Representative,IL
Mike,Mike,Quigley,Quigley,Q000023,Representative,IL
Mike,Mike,Quigley,Quigley,Q000023,Representative,IL
Mike,Mike,Quigley,Quigley,Q000023,Representative,IL
Aumua Amata Coleman,Aumua,Radewagen,Radewagen,R000600,Delegate,AS
Aumua Amata Coleman,Aumua,Radewagen,Radewagen,R000600,Delegate,AS
Aumua Amata Coleman,Aumua,Radewagen,Radewagen,R000600,Delegate,AS
Aumua Amata Coleman,Aumua,Radewagen,Radewagen,R000600,Delegate,AS
Aumua Amata Coleman,Aumua,Radewagen,Radewagen,R000600,Delegate,AS
Delia C.,Delia,Ramirez,Ramirez,R000617,Representative,IL
Delia C.,Delia,Ramirez,Ramirez,R000617,Representative,IL
Delia C.,Delia,Ramirez,Ramirez,R000617,Representative,IL
Delia C.,Delia,Ramirez,Ramirez,R000617,Representative,IL
Delia C.,Delia,Ramirez,Ramirez,R000617,Representative,IL
Emily,Emily,Randall,Randall,R000621,Representative,WA
Emily,Emily,Randall,Randall,R000621,Representative,WA
Emily,Emily,Randall,Randall,R000621,Representative,WA
Emily,Emily,Randall,Randall,R000621,Representative,WA
Emily,Emily,Randall,Randall,R000621,Representative,WA
Jamie,Jamie,Raskin,Raskin,R000606,Representative,MD
Jamie,Jamie,Raskin,Raskin,R000606,Representative,MD
Jamie,Jamie,Raskin,Raskin,R000606,Representative,MD
Jamie,Jamie,Raskin,Raskin,R000606,Representative,MD
Jamie,Jamie,Raskin,Raskin,R000606,Representative,MD
Jack,John,Reed,Reed,R000122,Senator,RI
Jack,John,Reed,Reed,R000122,Senator,RI
Jack,John,Reed,Reed,R000122,Senator,RI
Jack,John,Reed,Reed,R000122,Senator,RI
Jack,John,Reed,Reed,R000122,Senator,RI
Guy,Guy,Reschenthaler,Reschenthaler,R000610,Representative,PA
Guy,Guy,Reschenthaler,Reschenthaler,R000610,Representative,PA
Guy,Guy,Reschenthaler,Reschenthaler,R000610,Representative,PA
Guy,Guy,Reschenthaler,Reschenthaler,R000610,Representative,PA
Guy,Guy,Reschenthaler,Reschenthaler,R000610,Representative,PA
Pete,John,Ricketts,Ricketts,R000618,Senator,NE
Pete,John,Ricketts,Ricketts,R000618,Senator,NE
Pete,John,Ricketts,Ricketts,R000618,Senator,NE
Pete,John,Ricketts,Ricketts,R000618,Senator,NE
Pete,John,Ricketts,Ricketts,R000618,Senator,NE
Josh,Josh,Riley,Riley,R000622,Representative,NY
Josh,Josh,Riley,Riley,R000622,Representative,NY
Josh,Josh,Riley,Riley,R000622,Representative,NY
Josh,Josh,Riley,Riley,R000622,Representative,NY
Josh,Josh,Riley,Riley,R000622,Representative,NY
James E.,James,Risch,Risch,R000584,Senator,ID
James E.,James,Risch,Risch,R000584,Senator,ID
James E.,James,Risch,Risch,R000584,Senator,ID
James E.,James,Risch,Risch,R000584,Senator,ID
James E.,James,Risch,Risch,R000584,Senator,ID
Luz M.,Luz,Rivas,Rivas,R000620,Representative,CA
Luz M.,Luz,Rivas,Rivas,R000620,Representative,CA
Luz M.,Luz,Rivas,Rivas,R000620,Representative,CA
Luz M.,Luz,Rivas,Rivas,R000620,Representative,CA
Luz M.,Luz,Rivas,Rivas,R000620,Representative,CA
Harold,Harold,Rogers,Rogers,R000395,Representative,KY
Mike D.,Michael,Rogers,Rogers,R000575,Representative,AL
Harold,Harold,Rogers,Rogers,R000395,Representative,KY
Mike D.,Michael,Rogers,Rogers,R000575,Representative,AL
Harold,Harold,Rogers,Rogers,R000395,Representative,KY
Mike D.,Michael,Rogers,Rogers,R000575,Representative,AL
Harold,Harold,Rogers,Rogers,R000395,Representative,KY
Mike D.,Michael,Rogers,Rogers,R000575,Representative,AL
Harold,Harold,Rogers,Rogers,R000395,Representative,KY
Mike D.,Michael,Rogers,Rogers,R000575,Representative,AL
John W.,John,Rose,Rose,R000612,Representative,TN
John W.,John,Rose,Rose,R000612,Representative,TN
John W.,John,Rose,Rose,R000612,Representative,TN
John W.,John,Rose,Rose,R000612,Representative,TN
John W.,John,Rose,Rose,R000612,Representative,TN
Jacky,Jacklyn,Rosen,Rosen,R000608,Senator,NV
Jacky,Jacklyn,Rosen,Rosen,R000608,Senator,NV
Jacky,Jacklyn,Rosen,Rosen,R000608,Senator,NV
Jacky,Jacklyn,Rosen,Rosen,R000608,Senator,NV
Jacky,Jacklyn,Rosen,Rosen,R000608,Senator,NV
Deborah K.,Deborah,Ross,Ross,R000305,Representative,NC
Deborah K.,Deborah,Ross,Ross,R000305,Representative,NC
Deborah K.,Deborah,Ross,Ross,R000305,Representative,NC
Deborah K.,Deborah,Ross,Ross,R000305,Representative,NC
Deborah K.,Deborah,Ross,Ross,R000305,Representative,NC
Mike,Marion,Rounds,Rounds,R000605,Senator,SD
Mike,Marion,Rounds,Rounds,R000605,Senator,SD
Mike,Marion,Rounds,Rounds,R000605,Senator,SD
Mike,Marion,Rounds,Rounds,R000605,Senator,SD
Mike,Marion,Rounds,Rounds,R000605,Senator,SD
David,David,Rouzer,Rouzer,R000603,Representative,NC
David,David,Rouzer,Rouzer,R000603,Representative,NC
David,David,Rouzer,Rouzer,R000603,Representative,NC
David,David,Rouzer,Rouzer,R000603,Representative,NC
David,David,Rouzer,Rouzer,R000603,Representative,NC
Chip,Charles,Roy,Roy,R000614,Representative,TX
Chip,Charles,Roy,Roy,R000614,Representative,TX
Chip,Charles,Roy,Roy,R000614,Representative,TX
Chip,Charles,Roy,Roy,R000614,Representative,TX
Chip,Charles,Roy,Roy,R000614,Representative,TX
Marco,Marco,Rubio,Rubio,R000595,Senator,FL
Marco,Marco,Rubio,Rubio,R000595,Senator,FL
Marco,Marco,Rubio,Rubio,R000595,Senator,FL
Marco,Marco,Rubio,Rubio,R000595,Senator,FL
Marco,Marco,Rubio,Rubio,R000595,Senator,FL
Raul,Raul,Ruiz,Ruiz,R000599,Representative,CA
Raul,Raul,Ruiz,Ruiz,R000599,Representative,CA
Raul,Raul,Ruiz,Ruiz,R000599,Representative,CA
Raul,Raul,Ruiz,Ruiz,R000599,Representative,CA
Raul,Raul,Ruiz,Ruiz,R000599,Representative,CA
Michael A.,Michael,Rulli,Rulli,R000619,Representative,OH
Michael A.,Michael,Rulli,Rulli,R000619,Representative,OH
Michael A.,Michael,Rulli,Rulli,R000619,Representative,OH
Michael A.,Michael,Rulli,Rulli,R000619,Representative,OH
Michael A.,Michael,Rulli,Rulli,R000619,Representative,OH
John H.,John,Rutherford,Rutherford,R000609,Representative,FL
John H.,John,Rutherford,Rutherford,R000609,Representative,FL
John H.,John,Rutherford,Rutherford,R000609,Representative,FL
John H.,John,Rutherford,Rutherford,R000609,Representative,FL
John H.,John,Rutherford,Rutherford,R000609,Representative,FL
Patrick,Patrick,Ryan,Ryan,R000579,Representative,NY
Patrick,Patrick,Ryan,Ryan,R000579,Representative,NY
Patrick,Patrick,Ryan,Ryan,R000579,Representative,NY
Patrick,Patrick,Ryan,Ryan,R000579,Representative,NY
Patrick,Patrick,Ryan,Ryan,R000579,Representative,NY
Maria Elvira,Maria,Salazar,Salazar,S000168,Representative,FL
Maria Elvira,Maria,Salazar,Salazar,S000168,Representative,FL
Maria Elvira,Maria,Salazar,Salazar,S000168,Representative,FL
Maria Elvira,Maria,Salazar,Salazar,S000168,Representative,FL
Maria Elvira,Maria,Salazar,Salazar,S000168,Representative,FL
Andrea,Andrea,Salinas,Salinas,S001226,Representative,OR
Andrea,Andrea,Salinas,Salinas,S001226,Representative,OR
Andrea,Andrea,Salinas,Salinas,S001226,Representative,OR
Andrea,Andrea,Salinas,Salinas,S001226,Representative,OR
Andrea,Andrea,Salinas,Salinas,S001226,Representative,OR
Linda T.,Linda,Sánchez,Sanchez,S001156,Representative,CA
Linda T.,Linda,Sánchez,Sanchez,S001156,Representative,CA
Linda T.,Linda,Sánchez,Sanchez,S001156,Representative,CA
Linda T.,Linda,Sánchez,Sanchez,S001156,Representative,CA
Linda T.,Linda,Sánchez,Sanchez,S001156,Representative,CA
Bernard,Bernard,Sanders,Sanders,S000033,Senator,VT
Bernard,Bernard,Sanders,Sanders,S000033,Senator,VT
Bernard,Bernard,Sanders,Sanders,S000033,Senator,VT
Bernard,Bernard,Sanders,Sanders,S000033,Senator,VT
Bernard,Bernard,Sanders,Sanders,S000033,Senator,VT
Steve,Steve,Scalise,Scalise,S001176,Representative,LA
Steve,Steve,Scalise,Scalise,S001176,Representative,LA
Steve,Steve,Scalise,Scalise,S001176,Representative,LA
Steve,Steve,Scalise,Scalise,S001176,Representative,LA
Steve,Steve,Scalise,Scalise,S001176,Representative,LA
Mary Gay,Mary,Scanlon,Scanlon,S001205,Representative,PA
Mary Gay,Mary,Scanlon,Scanlon,S001205,Representative,PA
Mary Gay,Mary,Scanlon,Scanlon,S001205,Representative,PA
Mary Gay,Mary,Scanlon,Scanlon,S001205,Representative,PA
Mary Gay,Mary,Scanlon,Scanlon,S001205,Representative,PA
Janice D.,Janice,Schakowsky,Schakowsky,S001145,Representative,IL
Janice D.,Janice,Schakowsky,Schakowsky,S001145,Representative,IL
Janice D.,Janice,Schakowsky,Schakowsky,S001145,Representative,IL
Janice D.,Janice,Schakowsky,Schakowsky,S001145,Representative,IL
Janice D.,Janice,Schakowsky,Schakowsky,S001145,Representative,IL
Brian,Brian,Schatz,Schatz,S001194,Senator,HI
Brian,Brian,Schatz,Schatz,S001194,Senator,HI
Brian,Brian,Schatz,Schatz,S001194,Senator,HI
Brian,Brian,Schatz,Schatz,S001194,Senator,HI
Brian,Brian,Schatz,Schatz,S001194,Senator,HI
Adam B.,Adam,Schiff,Schiff,S001150,Senator,CA
Adam B.,Adam,Schiff,Schiff,S001150,Senator,CA
Adam B.,Adam,Schiff,Schiff,S001150,Senator,CA
Adam B.,Adam,Schiff,Schiff,S001150,Senator,CA
Adam B.,Adam,Schiff,Schiff,S001150,Senator,CA
Derek,Derek,Schmidt,Schmidt,S001228,Representative,KS
Derek,Derek,Schmidt,Schmidt,S001228,Representative,KS
Derek,Derek,Schmidt,Schmidt,S001228,Representative,KS
Derek,Derek,Schmidt,Schmidt,S001228,Representative,KS
Derek,Derek,Schmidt,Schmidt,S001228,Representative,KS
Eric,Eric,Schmitt,Schmitt,S001227,Senator,MO
Eric,Eric,Schmitt,Schmitt,S001227,Senator,MO
Eric,Eric,Schmitt,Schmitt,S001227,Senator,MO
Eric,Eric,Schmitt,Schmitt,S001227,Senator,MO
Eric,Eric,Schmitt,Schmitt,S001227,Senator,MO
Bradley Scott,Brad,Schneider,Schneider,S001190,Representative,IL
Bradley Scott,Brad,Schneider,Schneider,S001190,Representative,IL
Bradley Scott,Brad,Schneider,Schneider,S001190,Representative,IL
Bradley Scott,Brad,Schneider,Schneider,S001190,Representative,IL
Bradley Scott,Brad,Schneider,Schneider,S001190,Representative,IL
Hillary J.,Hillary,Scholten,Scholten,S001221,Representative,MI
Hillary J.,Hillary,Scholten,Scholten,S001221,Representative,MI
Hillary J.,Hillary,Scholten,Scholten,S001221,Representative,MI
Hillary J.,Hillary,Scholten,Scholten,S001221,Representative,MI
Hillary J.,Hillary,Scholten,Scholten,S001221,Representative,MI
Kim,Kim,Schrier,Schrier,S001216,Representative,WA
Kim,Kim,Schrier,Schrier,S001216,Representative,WA
Kim,Kim,Schrier,Schrier,S001216,Representative,WA
Kim,Kim,Schrier,Schrier,S001216,Representative,WA
Kim,Kim,Schrier,Schrier,S001216,Representative,WA
Charles E.,Charles,Schumer,Schumer,S000148,Senator,NY
Charles E.,Charles,Schumer,Schumer,S000148,Senator,NY
Charles E.,Charles,Schumer,Schumer,S000148,Senator,NY
Charles E.,Charles,Schumer,Schumer,S000148,Senator,NY
Charles E.,Charles,Schumer,Schumer,S000148,Senator,NY
David,David,Schweikert,Schweikert,S001183,Representative,AZ
David,David,Schweikert,Schweikert,S001183,Representative,AZ
David,David,Schweikert,Schweikert,S001183,Representative,AZ
David,David,Schweikert,Schweikert,S001183,Representative,AZ
David,David,Schweikert,Schweikert,S001183,Representative,AZ
Austin,Austin,Scott,Scott,S001189,Representative,GA
David,David,Scott,Scott,S001157,Representative,GA
Rick,Richard,Scott,Scott,S001217,Senator,FL
"Robert C. ""Bobby""",Robert,Scott,Scott,S000185,Representative,VA
Tim,Tim,Scott,Scott,S001184,Senator,SC
Austin,Austin,Scott,Scott,S001189,Representative,GA
David,David,Scott,Scott,S001157,Representative,GA
Rick,Richard,Scott,Scott,S001217,Senator,FL
"Robert C. ""Bobby""",Robert,Scott,Scott,S000185,Representative,VA
Tim,Tim,Scott,Scott,S001184,Senator,SC
Austin,Austin,Scott,Scott,S001189,Representative,GA
David,David,Scott,Scott,S001157,Representative,GA
Rick,Richard,Scott,Scott,S001217,Senator,FL
"Robert C. ""Bobby""",Robert,Scott,Scott,S000185,Representative,VA
Tim,Tim,Scott,Scott,S001184,Senator,SC
Austin,Austin,Scott,Scott,S001189,Representative,GA
David,David,Scott,Scott,S001157,Representative,GA
Rick,Richard,Scott,Scott,S001217,Senator,FL
"Robert C. ""Bobby""",Robert,Scott,Scott,S000185,Representative,VA
Tim,Tim,Scott,Scott,S001184,Senator,SC
Austin,Austin,Scott,Scott,S001189,Representative,GA
David,David,Scott,Scott,S001157,Representative,GA
Rick,Richard,Scott,Scott,S001217,Senator,FL
"Robert C. ""Bobby""",Robert,Scott,Scott,S000185,Representative,VA
Tim,Tim,Scott,Scott,S001184,Senator,SC
Keith,Keith,Self,Self,S001224,Representative,TX
Keith,Keith,Self,Self,S001224,Representative,TX
Keith,Keith,Self,Self,S001224,Representative,TX
Keith,Keith,Self,Self,S001224,Representative,TX
Keith,Keith,Self,Self,S001224,Representative,TX
Pete,Pete,Sessions,Sessions,S000250,Representative,TX
Pete,Pete,Sessions,Sessions,S000250,Representative,TX
Pete,Pete,Sessions,Sessions,S000250,Representative,TX
Pete,Pete,Sessions,Sessions,S000250,Representative,TX
Pete,Pete,Sessions,Sessions,S000250,Representative,TX
Terri A.,Terri,Sewell,Sewell,S001185,Representative,AL
Terri A.,Terri,Sewell,Sewell,S001185,Representative,AL
Terri A.,Terri,Sewell,Sewell,S001185,Representative,AL
Terri A.,Terri,Sewell,Sewell,S001185,Representative,AL
Terri A.,Terri,Sewell,Sewell,S001185,Representative,AL
Jeanne,Jeanne,Shaheen,Shaheen,S001181,Senator,NH
Jeanne,Jeanne,Shaheen,Shaheen,S001181,Senator,NH
Jeanne,Jeanne,Shaheen,Shaheen,S001181,Senator,NH
Jeanne,Jeanne,Shaheen,Shaheen,S001181,Senator,NH
Jeanne,Jeanne,Shaheen,Shaheen,S001181,Senator,NH
Tim,,Sheehy,,,,
Tim,,Sheehy,,,,
Tim,,Sheehy,,,,
Tim,,Sheehy,,,,
Tim,,Sheehy,,,,
Brad,Brad,Sherman,Sherman,S000344,Representative,CA
Brad,Brad,Sherman,Sherman,S000344,Representative,CA
Brad,Brad,Sherman,Sherman,S000344,Representative,CA
Brad,Brad,Sherman,Sherman,S000344,Representative,CA
Brad,Brad,Sherman,Sherman,S000344,Representative,CA
Mikie,Mikie,Sherrill,Sherrill,S001207,Representative,NJ
Mikie,Mikie,Sherrill,Sherrill,S001207,Representative,NJ
Mikie,Mikie,Sherrill,Sherrill,S001207,Representative,NJ
Mikie,Mikie,Sherrill,Sherrill,S001207,Representative,NJ
Mikie,Mikie,Sherrill,Sherrill,S001207,Representative,NJ
Jefferson,Jefferson,Shreve,Shreve,S001229,Representative,IN
Jefferson,Jefferson,Shreve,Shreve,S001229,Representative,IN
Jefferson,Jefferson,Shreve,Shreve,S001229,Representative,IN
Jefferson,Jefferson,Shreve,Shreve,S001229,Representative,IN
Jefferson,Jefferson,Shreve,Shreve,S001229,Representative,IN
Lateefah,Lateefah,Simon,Simon,S001231,Representative,CA
Lateefah,Lateefah,Simon,Simon,S001231,Representative,CA
Lateefah,Lateefah,Simon,Simon,S001231,Representative,CA
Lateefah,Lateefah,Simon,Simon,S001231,Representative,CA
Lateefah,Lateefah,Simon,Simon,S001231,Representative,CA
Michael K.,Michael,Simpson,Simpson,S001148,Representative,ID
Michael K.,Michael,Simpson,Simpson,S001148,Representative,ID
Michael K.,Michael,Simpson,Simpson,S001148,Representative,ID
Michael K.,Michael,Simpson,Simpson,S001148,Representative,ID
Michael K.,Michael,Simpson,Simpson,S001148,Representative,ID
Elissa,Elissa,Slotkin,Slotkin,S001208,Senator,MI
Elissa,Elissa,Slotkin,Slotkin,S001208,Senator,MI
