name_map_first,name_map_last,name_map_middle,name_map_nick,want_state,matched,score,matched_target_key,matched_index_key,bioguide_id_transferred
Bill,Cassidy,,,Louisiana,yes,100,bill cassidy,bill cassidy,C001075
Bill,Cassidy,,,Louisiana,yes,100,bill cassidy,bill cassidy,C001075
Bill,Cassidy,,,Louisiana,yes,100,bill cassidy,bill cassidy,C001075
Sean,Casten,,,Illinois,yes,100,sean casten,sean casten,C001117
Sean,Casten,,,Illinois,yes,100,sean casten,sean casten,C001117
Sean,Casten,,,Illinois,yes,100,sean casten,sean casten,C001117
Sean,Casten,,,Illinois,yes,100,sean casten,sean casten,C001117
Sean,Casten,,,Illinois,yes,100,sean casten,sean casten,C001117
Kathy,Castor,,,Florida,yes,100,catherine castor,catherine castor,C001066
Kathy,Castor,,,Florida,yes,100,catherine castor,catherine castor,C001066
Kathy,Castor,,,Florida,yes,100,catherine castor,catherine castor,C001066
Kathy,Castor,,,Florida,yes,100,catherine castor,catherine castor,C001066
Kathy,Castor,,,Florida,yes,100,catherine castor,catherine castor,C001066
Joaquin,Castro,,,Texas,yes,100,joaquin castro,joaquin castro,C001091
Joaquin,Castro,,,Texas,yes,100,joaquin castro,joaquin castro,C001091
Joaquin,Castro,,,Texas,yes,100,joaquin castro,joaquin castro,C001091
Joaquin,Castro,,,Texas,yes,100,joaquin castro,joaquin castro,C001091
Joaquin,Castro,,,Texas,yes,100,joaquin castro,joaquin castro,C001091
Sheila,Cherfilus-McCormick,,,Florida,yes,100,sheila cherfilus-mccormick,sheila cherfilus-mccormick,C001127
Sheila,Cherfilus-McCormick,,,Florida,yes,100,sheila cherfilus-mccormick,sheila cherfilus-mccormick,C001127
Sheila,Cherfilus-McCormick,,,Florida,yes,100,sheila cherfilus-mccormick,sheila cherfilus-mccormick,C001127
Sheila,Cherfilus-McCormick,"Cherfilus-McCormick, Sheila - Representative","Cherfilus-McCormick, Sheila - Representative",,yes,100,sheila cherfilus-mccormick,sheila cherfilus-mccormick,C001127
Sheila,Cherfilus-McCormick,,,Florida,yes,100,sheila cherfilus-mccormick,sheila cherfilus-mccormick,C001127
Judy,Chu,,,California,yes,100,judy chu,judy chu,C001080
Judy,Chu,,,California,yes,100,judy chu,judy chu,C001080
Judy,Chu,,,California,yes,100,judy chu,judy chu,C001080
Judy,Chu,,,California,yes,100,judy chu,judy chu,C001080
Judy,Chu,,,California,yes,100,judy chu,judy chu,C001080
Juan,Ciscomani,,,Arizona,yes,100,juan ciscomani,juan ciscomani,C001133
Juan,Ciscomani,,,Arizona,yes,100,juan ciscomani,juan ciscomani,C001133
Juan,Ciscomani,,,Arizona,yes,100,juan ciscomani,juan ciscomani,C001133
Juan,Ciscomani,,,Arizona,yes,100,juan ciscomani,juan ciscomani,C001133
Juan,Ciscomani,,,Arizona,yes,100,juan ciscomani,juan ciscomani,C001133
Gilbert Ray,Cisneros,,,California,no,0,,,
Gilbert Ray,Cisneros,,,California,no,0,,,
Gilbert Ray,Cisneros,,,California,no,0,,,
Gilbert Ray,Cisneros,,,California,no,0,,,
Gilbert Ray,Cisneros,,,California,no,0,,,
Katherine M.,Clark,,,Massachusetts,yes,100,katherine m  clark,katherine m  clark,C001101
Katherine M.,Clark,,,Massachusetts,yes,100,katherine m  clark,katherine m  clark,C001101
Katherine M.,Clark,,,Massachusetts,yes,100,katherine m  clark,katherine m  clark,C001101
Katherine M.,Clark,,,Massachusetts,yes,100,katherine m  clark,katherine m  clark,C001101
Katherine M.,Clark,,,Massachusetts,yes,100,katherine m  clark,katherine m  clark,C001101
Yvette D.,Clarke,,,New York,yes,100,yvette d  clarke,yvette clarke,C001067
Yvette D.,Clarke,,,New York,yes,100,yvette d  clarke,yvette clarke,C001067
Yvette D.,Clarke,,,New York,yes,100,yvette d  clarke,yvette clarke,C001067
Yvette D.,Clarke,,,New York,yes,100,yvette d  clarke,yvette clarke,C001067
Yvette D.,Clarke,,,New York,yes,100,yvette d  clarke,yvette clarke,C001067
Emanuel,Cleaver,,,Missouri,yes,100,emanuel cleaver,emanuel cleaver,C001061
Emanuel,Cleaver,,,Missouri,yes,100,emanuel cleaver,emanuel cleaver,C001061
Emanuel,Cleaver,,,Missouri,yes,100,emanuel cleaver,emanuel cleaver,C001061
Emanuel,Cleaver,,,Missouri,yes,100,emanuel cleaver,emanuel cleaver,C001061
Emanuel,Cleaver,,,Missouri,yes,100,emanuel cleaver,emanuel cleaver,C001061
Ben,Cline,,,Virginia,yes,100,ben cline,ben cline,C001118
Ben,Cline,,,Virginia,yes,100,ben cline,ben cline,C001118
Ben,Cline,,,Virginia,yes,100,ben cline,ben cline,C001118
Ben,Cline,,,Virginia,yes,100,ben cline,ben cline,C001118
Ben,Cline,,,Virginia,yes,100,ben cline,ben cline,C001118
Michael,Cloud,,,Texas,yes,100,michael cloud,michael cloud,C001115
Michael,Cloud,,,Texas,yes,100,michael cloud,michael cloud,C001115
Michael,Cloud,,,Texas,yes,100,michael cloud,michael cloud,C001115
Michael,Cloud,,,Texas,yes,100,michael cloud,michael cloud,C001115
Michael,Cloud,,,Texas,yes,100,michael cloud,michael cloud,C001115
James E.,Clyburn,,,South Carolina,yes,100,james e  clyburn,james clyburn,C000537
James E.,Clyburn,,,South Carolina,yes,100,james e  clyburn,james clyburn,C000537
James E.,Clyburn,,,South Carolina,yes,100,james e  clyburn,james clyburn,C000537
James E.,Clyburn,,,South Carolina,yes,100,james e  clyburn,james clyburn,C000537
James E.,Clyburn,,,South Carolina,yes,100,james e  clyburn,james clyburn,C000537
Andrew S.,Clyde,,,Georgia,yes,100,andrew s  clyde,andrew s  clyde,C001116
Andrew S.,Clyde,,,Georgia,yes,100,andrew s  clyde,andrew s  clyde,C001116
Andrew S.,Clyde,,,Georgia,yes,100,andrew s  clyde,andrew s  clyde,C001116
Andrew S.,Clyde,,,Georgia,yes,100,andrew s  clyde,andrew s  clyde,C001116
Andrew S.,Clyde,,,Georgia,yes,100,andrew s  clyde,andrew s  clyde,C001116
Steve,Cohen,,,Tennessee,yes,100,stephen cohen,stephen cohen,C001068
Steve,Cohen,,,Tennessee,yes,100,stephen cohen,stephen cohen,C001068
Steve,Cohen,,,Tennessee,yes,100,stephen cohen,stephen cohen,C001068
Steve,Cohen,,,Tennessee,yes,100,stephen cohen,stephen cohen,C001068
Steve,Cohen,,,Tennessee,yes,100,stephen cohen,stephen cohen,C001068
Tom,Cole,,,Oklahoma,yes,100,thomas cole,thomas cole,C001053
Tom,Cole,,,Oklahoma,yes,100,thomas cole,thomas cole,C001053
Tom,Cole,,,Oklahoma,yes,100,thomas cole,thomas cole,C001053
Tom,Cole,,,Oklahoma,yes,100,thomas cole,thomas cole,C001053
Tom,Cole,,,Oklahoma,yes,100,thomas cole,thomas cole,C001053
Mike,Collins,,,Georgia,yes,100,michael collins,michael collins,C001129
Susan M.,Collins,,,Maine,yes,100,susan m  collins,susan collins,C001035
Mike,Collins,,,Georgia,yes,100,michael collins,michael collins,C001129
Susan M.,Collins,,,Maine,yes,100,susan m  collins,susan collins,C001035
Mike,Collins,,,Georgia,yes,100,michael collins,michael collins,C001129
Susan M.,Collins,,,Maine,yes,100,susan m  collins,susan collins,C001035
Mike,Collins,,,Georgia,yes,100,michael collins,michael collins,C001129
Susan M.,Collins,,,Maine,yes,100,susan m  collins,susan collins,C001035
Mike,Collins,,,Georgia,yes,100,michael collins,michael collins,C001129
Susan M.,Collins,,,Maine,yes,100,susan m  collins,susan collins,C001035
James,Comer,,,Kentucky,yes,100,james comer,james comer,C001108
James,Comer,,,Kentucky,yes,100,james comer,james comer,C001108
James,Comer,,,Kentucky,yes,100,james comer,james comer,C001108
James,Comer,,,Kentucky,yes,100,james comer,james comer,C001108
James,Comer,,,Kentucky,yes,100,james comer,james comer,C001108
Herbert C.,Conaway,,,New Jersey,yes,100,herbert c  conaway,herbert c  conaway,C001136
Herbert C.,Conaway,,,New Jersey,yes,100,herbert c  conaway,herbert c  conaway,C001136
Herbert C.,Conaway,,,New Jersey,yes,100,herbert c  conaway,herbert c  conaway,C001136
Herbert C.,Conaway,,,New Jersey,yes,100,herbert c  conaway,herbert c  conaway,C001136
Herbert C.,Conaway,,,New Jersey,yes,100,herbert c  conaway,herbert c  conaway,C001136
Gerald E.,Connolly,,,Virginia,yes,100,gerald e  connolly,gerald e  connolly,C001078
Gerald E.,Connolly,,,Virginia,yes,100,gerald e  connolly,gerald e  connolly,C001078
Gerald E.,Connolly,,,Virginia,yes,100,gerald e  connolly,gerald e  connolly,C001078
Gerald E.,Connolly,,,Virginia,yes,100,gerald e  connolly,gerald e  connolly,C001078
Gerald E.,Connolly,,,Virginia,yes,100,gerald e  connolly,gerald e  connolly,C001078
Christopher A.,Coons,,,Delaware,yes,100,christopher a  coons,christopher a  coons,C001088
Christopher A.,Coons,,,Delaware,yes,100,christopher a  coons,christopher a  coons,C001088
Christopher A.,Coons,,,Delaware,yes,100,christopher a  coons,christopher a  coons,C001088
Christopher A.,Coons,,,Delaware,yes,100,christopher a  coons,christopher a  coons,C001088
Christopher A.,Coons,,,Delaware,yes,100,christopher a  coons,christopher a  coons,C001088
John,Cornyn,,,Texas,yes,100,john cornyn,john cornyn,C001056
John,Cornyn,,,Texas,yes,100,john cornyn,john cornyn,C001056
John,Cornyn,,,Texas,yes,100,john cornyn,john cornyn,C001056
John,Cornyn,,,Texas,yes,100,john cornyn,john cornyn,C001056
John,Cornyn,,,Texas,yes,100,john cornyn,john cornyn,C001056
J. Luis,Correa,,,California,yes,91,j luis correa,jose luis correa,C001110
J. Luis,Correa,,,California,yes,91,j luis correa,jose luis correa,C001110
J. Luis,Correa,,,California,yes,91,j luis correa,jose luis correa,C001110
J. Luis,Correa,,,California,yes,91,j luis correa,jose luis correa,C001110
J. Luis,Correa,,,California,yes,91,j luis correa,jose luis correa,C001110
Catherine,Cortez Masto,,,Nevada,yes,100,catherine cortez masto,catherine cortez masto,C001113
Catherine,Cortez Masto,,,Nevada,yes,100,catherine cortez masto,catherine cortez masto,C001113
Catherine,Cortez Masto,,,Nevada,yes,100,catherine cortez masto,catherine cortez masto,C001113
Catherine,Cortez Masto,,,Nevada,yes,100,catherine cortez masto,catherine cortez masto,C001113
Catherine,Cortez Masto,,,Nevada,yes,100,catherine cortez masto,catherine cortez masto,C001113
Jim,Costa,,,California,yes,100,james costa,james costa,C001059
Jim,Costa,,,California,yes,100,james costa,james costa,C001059
Jim,Costa,,,California,yes,100,james costa,james costa,C001059
Jim,Costa,,,California,yes,100,james costa,james costa,C001059
Jim,Costa,,,California,yes,100,james costa,james costa,C001059
Tom,Cotton,,,Arkansas,yes,100,thomas cotton,thomas cotton,C001095
Tom,Cotton,,,Arkansas,yes,100,thomas cotton,thomas cotton,C001095
Tom,Cotton,,,Arkansas,yes,100,thomas cotton,thomas cotton,C001095
Tom,Cotton,,,Arkansas,yes,100,thomas cotton,thomas cotton,C001095
Tom,Cotton,,,Arkansas,yes,100,thomas cotton,thomas cotton,C001095
Joe,Courtney,,,Connecticut,yes,100,joe courtney,joe courtney,C001069
Joe,Courtney,,,Connecticut,yes,100,joe courtney,joe courtney,C001069
Joe,Courtney,,,Connecticut,yes,100,joe courtney,joe courtney,C001069
Joe,Courtney,,,Connecticut,yes,100,joe courtney,joe courtney,C001069
Joe,Courtney,,,Connecticut,yes,100,joe courtney,joe courtney,C001069
Angie,Craig,,,Minnesota,no,0,,,
Angie,Craig,,,Minnesota,no,0,,,
Angie,Craig,,,Minnesota,no,0,,,
Angie,Craig,,,Minnesota,no,0,,,
Angie,Craig,,,Minnesota,no,0,,,
Kevin,Cramer,,,North Dakota,yes,100,kevin cramer,kevin cramer,C001096
Kevin,Cramer,,,North Dakota,yes,100,kevin cramer,kevin cramer,C001096
Kevin,Cramer,,,North Dakota,yes,100,kevin cramer,kevin cramer,C001096
Kevin,Cramer,,,North Dakota,yes,100,kevin cramer,kevin cramer,C001096
Kevin,Cramer,,,North Dakota,yes,100,kevin cramer,kevin cramer,C001096
Elijah,Crane,,,Arizona,yes,100,eli crane,eli crane,C001132
Elijah,Crane,,,Arizona,yes,100,eli crane,eli crane,C001132
Elijah,Crane,,,Arizona,yes,100,eli crane,eli crane,C001132
Elijah,Crane,,,Arizona,yes,100,eli crane,eli crane,C001132
Elijah,Crane,,,Arizona,yes,100,eli crane,eli crane,C001132
Jeff,Crank,,,Colorado,yes,100,jeff crank,jeff crank,C001137
Jeff,Crank,,,Colorado,yes,100,jeff crank,jeff crank,C001137
Jeff,Crank,,,Colorado,yes,100,jeff crank,jeff crank,C001137
Jeff,Crank,,,Colorado,yes,100,jeff crank,jeff crank,C001137
Jeff,Crank,,,Colorado,yes,100,jeff crank,jeff crank,C001137
Mike,Crapo,,,Idaho,yes,100,michael crapo,michael crapo,C000880
Mike,Crapo,,,Idaho,yes,100,michael crapo,michael crapo,C000880
Mike,Crapo,,,Idaho,yes,100,michael crapo,michael crapo,C000880
Mike,Crapo,,,Idaho,yes,100,michael crapo,michael crapo,C000880
Mike,Crapo,,,Idaho,yes,100,michael crapo,michael crapo,C000880
"Eric A. ""Rick""",Crawford,,,Arkansas,yes,100,eric a rick  crawford,rick crawford,C001087
"Eric A. ""Rick""",Crawford,,,Arkansas,yes,100,eric a rick  crawford,rick crawford,C001087
"Eric A. ""Rick""",Crawford,,,Arkansas,yes,100,eric a rick  crawford,rick crawford,C001087
"Eric A. ""Rick""",Crawford,,,Arkansas,yes,100,eric a rick  crawford,rick crawford,C001087
"Eric A. ""Rick""",Crawford,,,Arkansas,yes,100,eric a rick  crawford,rick crawford,C001087
Dan,Crenshaw,,,Texas,yes,100,dan crenshaw,dan crenshaw,C001120
Dan,Crenshaw,,,Texas,yes,100,dan crenshaw,dan crenshaw,C001120
Dan,Crenshaw,,,Texas,yes,100,dan crenshaw,dan crenshaw,C001120
Dan,Crenshaw,,,Texas,yes,100,dan crenshaw,dan crenshaw,C001120
Dan,Crenshaw,,,Texas,yes,100,dan crenshaw,dan crenshaw,C001120
Jasmine,Crockett,,,Texas,yes,100,jasmine crockett,jasmine crockett,C001130
Jasmine,Crockett,,,Texas,yes,100,jasmine crockett,jasmine crockett,C001130
Jasmine,Crockett,,,Texas,yes,100,jasmine crockett,jasmine crockett,C001130
Jasmine,Crockett,,,Texas,yes,100,jasmine crockett,jasmine crockett,C001130
Jasmine,Crockett,,,Texas,yes,100,jasmine crockett,jasmine crockett,C001130
Jason,Crow,,,Colorado,yes,100,jason crow,jason crow,C001121
Jason,Crow,,,Colorado,yes,100,jason crow,jason crow,C001121
Jason,Crow,,,Colorado,yes,100,jason crow,jason crow,C001121
Jason,Crow,,,Colorado,yes,100,jason crow,jason crow,C001121
Jason,Crow,,,Colorado,yes,100,jason crow,jason crow,C001121
Ted,Cruz,,,Texas,yes,100,ted cruz,ted cruz,C001098
Ted,Cruz,,,Texas,yes,100,ted cruz,ted cruz,C001098
Ted,Cruz,,,Texas,yes,100,ted cruz,ted cruz,C001098
Ted,Cruz,,,Texas,yes,100,ted cruz,ted cruz,C001098
Ted,Cruz,,,Texas,yes,100,ted cruz,ted cruz,C001098
Henry,Cuellar,,,Texas,yes,100,henry cuellar,henry cuellar,C001063
Henry,Cuellar,,,Texas,yes,100,henry cuellar,henry cuellar,C001063
Henry,Cuellar,,,Texas,yes,100,henry cuellar,henry cuellar,C001063
Henry,Cuellar,,,Texas,yes,100,henry cuellar,henry cuellar,C001063
Henry,Cuellar,,,Texas,yes,100,henry cuellar,henry cuellar,C001063
John R.,Curtis,,,Utah,yes,100,john r  curtis,john r  curtis,C001114
John R.,Curtis,,,Utah,yes,100,john r  curtis,john r  curtis,C001114
John R.,Curtis,,,Utah,yes,100,john r  curtis,john r  curtis,C001114
John R.,Curtis,,,Utah,yes,100,john r  curtis,john r  curtis,C001114
John R.,Curtis,,,Utah,yes,100,john r  curtis,john r  curtis,C001114
Steve,Daines,,,Montana,yes,100,stephen daines,stephen daines,D000618
Steve,Daines,,,Montana,yes,100,stephen daines,stephen daines,D000618
Steve,Daines,,,Montana,yes,100,stephen daines,stephen daines,D000618
Steve,Daines,,,Montana,yes,100,stephen daines,stephen daines,D000618
Steve,Daines,,,Montana,yes,100,stephen daines,stephen daines,D000618
Sharice,Davids,,,Kansas,yes,100,sharice davids,sharice davids,D000629
Sharice,Davids,,,Kansas,yes,100,sharice davids,sharice davids,D000629
Sharice,Davids,,,Kansas,yes,100,sharice davids,sharice davids,D000629
Sharice,Davids,,,Kansas,yes,100,sharice davids,sharice davids,D000629
Sharice,Davids,,,Kansas,yes,100,sharice davids,sharice davids,D000629
Warren,Davidson,,,Ohio,yes,100,warren davidson,warren davidson,D000626
Warren,Davidson,,,Ohio,yes,100,warren davidson,warren davidson,D000626
Warren,Davidson,,,Ohio,yes,100,warren davidson,warren davidson,D000626
Warren,Davidson,,,Ohio,yes,100,warren davidson,warren davidson,D000626
Warren,Davidson,,,Ohio,yes,100,warren davidson,warren davidson,D000626
Danny K.,Davis,,,Illinois,yes,100,danny k  davis,danny k  davis,D000096
Donald G.,Davis,,,North Carolina,no,0,,,
Danny K.,Davis,,,Illinois,yes,100,danny k  davis,danny k  davis,D000096
Donald G.,Davis,,,North Carolina,no,0,,,
Danny K.,Davis,,,Illinois,yes,100,danny k  davis,danny k  davis,D000096
Donald G.,Davis,,,North Carolina,no,0,,,
Danny K.,Davis,,,Illinois,yes,100,danny k  davis,danny k  davis,D000096
Donald G.,Davis,,,North Carolina,no,0,,,
Danny K.,Davis,,,Illinois,yes,100,danny k  davis,danny k  davis,D000096
Donald G.,Davis,,,North Carolina,no,0,,,
Monica,De La Cruz,,,Texas,yes,100,monica de la cruz,monica de la cruz,D000594
Monica,De La Cruz,,,Texas,yes,100,monica de la cruz,monica de la cruz,D000594
Monica,De La Cruz,,,Texas,yes,100,monica de la cruz,monica de la cruz,D000594
Monica,De La Cruz,,,Texas,yes,100,monica de la cruz,monica de la cruz,D000594
Monica,De La Cruz,,,Texas,yes,100,monica de la cruz,monica de la cruz,D000594
Madeleine,Dean,,,Pennsylvania,yes,100,madeleine dean,madeleine dean,D000631
Madeleine,Dean,,,Pennsylvania,yes,100,madeleine dean,madeleine dean,D000631
Madeleine,Dean,,,Pennsylvania,yes,100,madeleine dean,madeleine dean,D000631
Madeleine,Dean,,,Pennsylvania,yes,100,madeleine dean,madeleine dean,D000631
Madeleine,Dean,,,Pennsylvania,yes,100,madeleine dean,madeleine dean,D000631
Diana,DeGette,,,Colorado,yes,100,diana degette,diana degette,D000197
Diana,DeGette,,,Colorado,yes,100,diana degette,diana degette,D000197
Diana,DeGette,,,Colorado,yes,100,diana degette,diana degette,D000197
Diana,DeGette,,,Colorado,yes,100,diana degette,diana degette,D000197
Diana,DeGette,,,Colorado,yes,100,diana degette,diana degette,D000197
Rosa L.,DeLauro,,,Connecticut,yes,100,rosa l  delauro,rosa l  delauro,D000216
Rosa L.,DeLauro,,,Connecticut,yes,100,rosa l  delauro,rosa l  delauro,D000216
Rosa L.,DeLauro,,,Connecticut,yes,100,rosa l  delauro,rosa l  delauro,D000216
Rosa L.,DeLauro,,,Connecticut,yes,100,rosa l  delauro,rosa l  delauro,D000216
Rosa L.,DeLauro,,,Connecticut,yes,100,rosa l  delauro,rosa l  delauro,D000216
Suzan K.,DelBene,,,Washington,yes,100,suzan k  delbene,suzan k  delbene,D000617
Suzan K.,DelBene,,,Washington,yes,100,suzan k  delbene,suzan k  delbene,D000617
Suzan K.,DelBene,,,Washington,yes,100,suzan k  delbene,suzan k  delbene,D000617
Suzan K.,DelBene,,,Washington,yes,100,suzan k  delbene,suzan k  delbene,D000617
Suzan K.,DelBene,,,Washington,yes,100,suzan k  delbene,suzan k  delbene,D000617
Christopher R.,Deluzio,,,Pennsylvania,yes,100,christopher r  deluzio,christopher deluzio,D000530
Christopher R.,Deluzio,,,Pennsylvania,yes,100,christopher r  deluzio,christopher deluzio,D000530
Christopher R.,Deluzio,,,Pennsylvania,yes,100,christopher r  deluzio,christopher deluzio,D000530
Christopher R.,Deluzio,,,Pennsylvania,yes,100,christopher r  deluzio,christopher deluzio,D000530
Christopher R.,Deluzio,,,Pennsylvania,yes,100,christopher r  deluzio,christopher deluzio,D000530
Mark,DeSaulnier,,,California,yes,100,mark desaulnier,mark desaulnier,D000623
Mark,DeSaulnier,,,California,yes,100,mark desaulnier,mark desaulnier,D000623
Mark,DeSaulnier,,,California,yes,100,mark desaulnier,mark desaulnier,D000623
Mark,DeSaulnier,,,California,yes,100,mark desaulnier,mark desaulnier,D000623
Mark,DeSaulnier,,,California,yes,100,mark desaulnier,mark desaulnier,D000623
Scott,DesJarlais,,,Tennessee,yes,100,scott desjarlais,scott desjarlais,D000616
Scott,DesJarlais,,,Tennessee,yes,100,scott desjarlais,scott desjarlais,D000616
Scott,DesJarlais,,,Tennessee,yes,100,scott desjarlais,scott desjarlais,D000616
Scott,DesJarlais,,,Tennessee,yes,100,scott desjarlais,scott desjarlais,D000616
Scott,DesJarlais,,,Tennessee,yes,100,scott desjarlais,scott desjarlais,D000616
Maxine,Dexter,,,Oregon,yes,100,maxine dexter,maxine dexter,D000635
Maxine,Dexter,,,Oregon,yes,100,maxine dexter,maxine dexter,D000635
Maxine,Dexter,,,Oregon,yes,100,maxine dexter,maxine dexter,D000635
Maxine,Dexter,,,Oregon,yes,100,maxine dexter,maxine dexter,D000635
Maxine,Dexter,,,Oregon,yes,100,maxine dexter,maxine dexter,D000635
Mario,Diaz-Balart,,,Florida,yes,100,mario diaz-balart,mario diaz-balart,D000600
Mario,Diaz-Balart,,,Florida,yes,100,mario diaz-balart,mario diaz-balart,D000600
Mario,Diaz-Balart,,,Florida,yes,100,mario diaz-balart,mario diaz-balart,D000600
Mario,Diaz-Balart,,,Florida,yes,100,mario diaz-balart,mario diaz-balart,D000600
Mario,Diaz-Balart,,,Florida,yes,100,mario diaz-balart,mario diaz-balart,D000600
Debbie,Dingell,,,Michigan,yes,100,debbie dingell,debbie dingell,D000624
Debbie,Dingell,,,Michigan,yes,100,debbie dingell,debbie dingell,D000624
Debbie,Dingell,,,Michigan,yes,100,debbie dingell,debbie dingell,D000624
Debbie,Dingell,,,Michigan,yes,100,debbie dingell,debbie dingell,D000624
Debbie,Dingell,,,Michigan,yes,100,debbie dingell,debbie dingell,D000624
